"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"SISSI: An Architecture for Semantic Interoperable Self-Sovereign Identity-based Access Control on the Web","https://scispace.com/paper/sissi-an-architecture-for-semantic-interoperable-self-1n1w1mx1","2023","Proceedings Article","The Web Conference","Christoph Braun
Papanchev
Tobias Käfer","10.1145/3543507.3583409","https://scispace.com/pdf/sissi-an-architecture-for-semantic-interoperable-self-1n1w1mx1.pdf","We present an architecture for authentication and authorization on the Web that is based on the Self-Sovereign Identity paradigm. Using our architecture, we aim to achieve semantic interoperability across different approaches to SSI. We build on the underlying RDF data model of the W3C’s recommendation for Verifiable Credentials and specify semantic access control rules using SHACL. Our communication protocol for an authorization process is based on Decentralised Identifiers and extends the Hyperledger Aries Present Proof protocol. We propose a modular architecture that allows for flexible extension, e. g., for supporting more signature schemes or Decentralised Identifier Methods. For evaluation, we implemented a Proof-of-Concept: We show that a Web-based approach to SSI outperfoms a blockchain-based approach to SSI in terms of End-to-End execution time.","In this paper , the authors present an architecture for authentication and authorization on the Web that is based on the Self-Sovereign Identity paradigm, which aims to achieve semantic interoperability across different approaches to SSI."
"Decentralised Digital Identity and Verifiable Credential Tracking and Management System","https://scispace.com/paper/decentralised-digital-identity-and-verifiable-credential-4y1zswj3hw","2023","Proceedings Article","","Sthembile Mthethwa
Tanita Singano
Lungisani Ndlovu
R. Khutlang
Daniel Shadung
Bongani Ngebeni","10.1109/icecet58911.2023.10389306","","Digital identity has rapidly gained interest as organisations strive toward digital transformation. However, the lack of adequate digital identity management mechanisms has become a major concern. Consequently, decentralised digital identities are increasingly being used as a form of credentialing. This requires secure, reliable, scalable and privacy-preserving credential issuance and verification mechanisms to prove the legitimacy of the credential. On the other hand, most existing systems provide centralised solutions that primarily rely on third parties. Meanwhile, these systems do not allow end-users to own, control, and share their credentials with relevant parties. This paper proposes a secure and reliable de centralised digital identity, verifiable credential tracking, and management system. The proposed system guarantees the authenticity and integrity of the user credentials and allows users to selectively share a subset of their verifiable credentials with relevant stakeholders through the model known as self-sovereign identity (SSI). SSI facilitates end users to have sole ownership over the ability to control their accounts and personal data. To achieve the objectives of the study, the proposed system adopts the World Wide Web Consortium (W3C), Decentralised Identifiers (DIDs), Verifiable Credentials (VCs), and Distributed Ledger Technologies (DLTs). The system outperforms competitors in terms of both storage and speed and, thus, delivers exceptional efficiency and interoperability.","The proposed system guarantees the authenticity and integrity of the user credentials and allows users to selectively share a subset of their verifiable credentials with relevant stakeholders through the model known as self-sovereign identity (SSI)."
"An Ecore Metamodel for the W3C PROV Provenance Data Model","https://scispace.com/paper/an-ecore-metamodel-for-the-w3c-prov-provenance-data-model-1nnvnx2jl9","2024","Journal Article","","Marcos Alves Vieira
Gislainy Crisostomo Velasco
Sérgio T. Carvalho","10.1145/3658271.3658274","","Context: In contemporary Information Systems development, effective management of data provenance has become pivotal for ensuring transparency, accountability, and reproducibility, particularly in the context of data-intensive applications. Problem: Despite the emergence of the W3C PROV family of documents as a standard for representing provenance, challenges persist in seamlessly integrating provenance information into Information Systems software development processes. Solution: This paper introduces the Ecore4PROV-DM metamodel, meticulously designed to adhere to the specifications of the W3C PROV data model (PROV-DM). IS Theory: We employed the Representation Theory to create an Ecore metamodel for representing the W3C PROV data model. Method: Model-Driven Engineering techniques were applied to create an Ecore metamodel that faithfully represents the PROV-DM concepts. Utilizing the Metamodel Quality Requirements and Evaluation (MQuaRE) framework, we conducted a meticulous assessment of Ecore4PROV-DM, ensuring its fidelity in representing PROV-DM concepts, evaluating completeness, correctness, and usability. Results: The metamodel quality evaluation results demonstrate a high consensus among metamodeling experts on the accuracy and completeness of Ecore4PROV-DM in capturing PROV-DM nuances. While specific concerns were raised about certain concepts, the overall assessment underscores Ecore4PROV-DM as a robust and reliable metamodel for modeling provenance information. Contributions and Impact in IS: This work contributes by delivering a well-defined and thoroughly evaluated Ecore metamodel for PROV-DM, providing a foundation for developing Information Systems that require precise provenance representation. The systematic structure of the metamodel enhances its utility and reliability. This metamodel provides a systematic and formalized approach to represent and manage provenance information, addressing the gap between the conceptual richness of W3C PROV-DM and the practical needs of Information Systems developers.","Ecore metamodel for the W3C PROV Provenance Data Model accurately captures the concepts of the PROV-DM, enabling seamless integration of provenance information into Information Systems software development processes."
"An Information-Centric Networking Based Registry for Decentralized Identifiers and Verifiable Credentials","https://scispace.com/paper/an-information-centric-networking-based-registry-for-4i138kzd2y","2020","Journal Article","IEEE Access","Bander A. Alzahrani","10.1109/ACCESS.2020.3011656","https://scispace.com/pdf/an-information-centric-networking-based-registry-for-4i138kzd2y.pdf","Decentralized Identifiers (DIDs) are new self-manageable means of authentication, which is currently under standardization by the World Wide Web Consortium (W3C). Closely related to DIDs, verifiable credentials (VCs) are another ongoing standardization effort (by the same W3C working group) that enables privacy-preserving and cryptographically secure proofs of attribute ownership. Both these approaches assume in their core an immutable decentralized registry (e.g., a blockchain, or a p2p network) in which critical meta-data is recorded. However, W3C’s standards do not specify how this registry is implemented, instead this is left as an open implementation choice. In this paper we design, implement, and evaluate a secure DID/VC registry service using the emerging paradigm of Information Centric Networking (ICN). In order to achieve our goal, we combine the decentralized nature, and the “lookup by name” property of ICN, with a secure mechanism for maintaining synchronized replicas of an item in multiple locations. Due to ICN’s inherent support for multicast and caching, our construction imposes small network overhead, and achieves low lookup times.","This paper design, implement, and evaluate a secure DID/VC registry service using the emerging paradigm of Information Centric Networking (ICN), which combines the decentralized nature, and the “lookup by name” property of ICN, with a secure mechanism for maintaining synchronized replicas of an item in multiple locations."
"Blockchain-Based Credential Models: Enhancing Verification With Soulbound Tokens","https://scispace.com/paper/blockchain-based-credential-models-enhancing-verification-mosu9xxnvew2","2025","Journal Article","","Deylna Manayra Felisha Rehtaliani
Andry Alamsyah","10.1109/icera66156.2025.11087269","","Centralized credential verification relies on institution-controlled databases that lack cross-jurisdiction scalability, expose single points of failure, and are vulnerable to data tampering undermining fair, timely hiring processes. To address these issues, this study proposes a decentralized verification model that binds academic and professional credentials to user-controlled wallets as non-transferable Soulbound Tokens (SBTs), aligned with Ethereum draft EIP4973. Requirements were informed by a focused literature review and semi-structured interviews with experts in academia, human resources, and technology practitioners. The model is formalized through a use-case diagram, actor-role workflow, and modular pseudocode that defines registry, minting, and time-based auto-revocation logic. Sensitive data is stored off-chain via IPFS, while verification logic executes entirely on-chain. Interoperability and privacy are supported through Verifiable Credentials for selective disclosure. Conceptual validation demonstrates how the model supports real-time credential querying and automated revocation without issuer reliance. The contribution is limited to model conceptual, prototype deployment and empirical performance testing are reserved for future research.","This study proposes a decentralized credential verification model using Soulbound Tokens (SBTs) to enhance scalability, security, and fairness in hiring processes, leveraging Ethereum's EIP4973 and Verifiable Credentials for interoperability and privacy."
"Verifiable credentials and methods thereof","https://scispace.com/paper/verifiable-credentials-and-methods-thereof-1nkmgf5eyx","2015","Patent","","Sal Khan","","","Whilst technological progress in identity (ID) documents continues to evolve, prior art systems do not ultimately prevent ID document tampering, replication, etc. by virtue of their being no unique associations of the ID document to both its physical/digital identity and the physical identity of the cardholder. Accordingly, the inventors through embodiments of the invention address these issues through the provisioning of ID documents with features that allow unique association of the ID document to both its physical/digital identity and the physical identity of the cardholder.","In this article, the inventors through embodiment of the invention address these issues through the provisioning of ID documents with features that allow unique association of the ID document to both its physical/digital identity and the physical identity of the cardholder."
"An Interoperable Access Control System based on Self-Sovereign Identities","https://scispace.com/paper/an-interoperable-access-control-system-based-on-self-jwoq54weixpu","2022","Repository","","","10.5445/ir/1000150884","","The extreme growth of the World Wide Web in the last decade together with recent scandals related to theft or abusive use of personal information have left users unsatisfied withtheir digital identity providers and concerned about their online privacy. Self-SovereignIdentity (SSI) is a new identity management paradigm which gives back control over personal information to its rightful owner - the individual. However, adoption of SSI on theWeb is complicated by the high overhead costs for the service providers due to the lackinginteroperability of the various emerging SSI solutions. In this work, we propose an AccessControl System based on Self-Sovereign Identities with a semantically modelled AccessControl Logic. Our system relies on the Web Access Control authorization rules usedin the Solid project and extends them to additionally express requirements on VerifiableCredentials, i.e., digital credentials adhering to a standardized data model. Moreover,the system achieves interoperability across multiple DID Methods and types of VerifiableCredentials allowing for incremental extensibility of the supported SSI technologies bydesign. A Proof-of-Concept prototype is implemented and its performance as well as multiple system design choices are evaluated: The End-to-End latency of the authorizationprocess takes between 2-5 seconds depending on the used DID Methods and can theoretically be further optimized to 1.5-3 seconds. Evaluating the potential interoperabilityachieved by the system shows that multiple DID Methods and different types of VerifiableCredentials can be supported. Lastly, multiple approaches for modelling required Verifiable Credentials are compared and the suitability of the SHACL language for describingthe RDF graphs represented by the required Linked Data credentials is shown. ",""
"DID and VC:Untangling Decentralized Identifiers and Verifiable Credentials for the Web of Trust","https://scispace.com/paper/did-and-vc-untangling-decentralized-identifiers-and-vkrtj9np87","2020","Proceedings Article","","Clemens Brunner
Ulrich Gallersdörfer
Fabian Knirsch
Dominik Engel
Florian Matthes","10.1145/3446983.3446992","https://dl.acm.org/doi/pdf/10.1145/3446983.3446992","Decentralized identifiers and verifiable credentials have been proposed as a self-sovereign and privacy-friendly alternative to centralized and proprietary authentication services. Currently, a W3C standard exists that attempts to unify existing proposals and to find a common layer for decentralized identification and verification. However, there are some limitations of decentralized identifiers in comparison to established, centrally controlled authentication platforms concerning trust, privacy and usability. In this paper, we first describe all workflows which are necessary to create, share and verify a verifiable credential and second, we discuss the limitations concerning trust, privacy and usability of decentralized identifiers. The paper summarizes the involved workflows for decentralized authentication as proposed by the current standard. Further, we show the existing limitations and shortcomings that need to be considered when sharing DID for practical implementations and give an overview of possible solutions and future directions.","In this paper, the authors describe all workflows which are necessary to create, share and verify a verifiable credential and discuss the limitations concerning trust, privacy and usability of decentralized identifiers."
"Academic and Skills Credentialing Using Distributed Ledger Technology (DLT) and W3C Standards: Technology Assessment","https://scispace.com/paper/academic-and-skills-credentialing-using-distributed-ledger-1b5cgtdz","2022","Journal Article","","Sthembile Mthethwa
Morné Pretorius","10.59200/iconic.2022.019","https://scispace.com/pdf/academic-and-skills-credentialing-using-distributed-ledger-1b5cgtdz.pdf","The ongoing push for the 4th industrial revolution is setting the stage to digitise, persist and verify identity along with credentials. Academic and skills credentials are currently verified manually and have much scope for automation using cryptographic techniques but requires standardisation to facilitate future systems interoperability. The Distributed Ledger Technology (DLT) and World Wide Web Consortium (W3C) Verifiable Credentials (VC) standards presents the possibility to achieve this credential verification automation. To accomplish this, an understanding of various DLTs and requirements for a viable skills tracking system is important. Therefore, this research aims to access the selected DLTs against the assessment criterion presented and an analysis has been completed to determine which DLT is suitable for the proposed system. The DLTs are assessed in terms of their ability to support the rapid prototyping of such a system and provide recommendations to guide a future development path from the perspective of standards compliance. We conclude that few DLTs possess the maturity to provide proper requirements coverage due to the emergent nature of the DLT space. Additionally, this paper presents the high-level requirements to achieve a minimally viable solution that can demonstrate such digital credential verification in the academic and skills tracking context.","In this paper , the authors present the high-level requirements to achieve a minimally viable solution that can demonstrate such digital credential verification in the academic and skills tracking context, and provide recommendations to guide a future development path from the perspective of standards compliance."
"W3C data recommendations -- there are many!","https://scispace.com/paper/w3c-data-recommendations-there-are-many-1yjwd3nei6","2022","Journal Article","","Donny Winston","10.59350/q7fq4-byf05","","The World Wide Web Consortium (W3C) publishes a range of specifications and guidelines which help move web standards forward. However, even when restricting scope to the Latest version of specifications with the status Recommendation and with the tag Data, there are currently 77 of them: https://www.w3.org/TR/?tag=data&amp;amp;status=REC&amp;amp;version=latest! I read through the listing, and here I try to categorize and present a subset of the specifications that I think are most relevant to scientific data... ","There are a large number of W3C data recommendations, with the latest version containing 77 specifications."
"A Subject-Centric Credential Management Method based on the Verifiable Credentials","https://scispace.com/paper/a-subject-centric-credential-management-method-based-on-the-23ua6aiq8p","2021","Proceedings Article","International Conference on Information Networking","Seungjoo Lim
Min-Hyung Rhie
DongYeop Hwang
Ki-Hyung Kim","10.1109/ICOIN50884.2021.9333857","","In this paper, a subject-centric structure is proposed that improves the holder-centric structural problems of verifiable credentials developed for self-sovereign identities. Holder-Centric structured verifiable credentials represent a structure in which a holder can control the credentials even if it is not a subject. This structure allows the holder to attempt authentication or transfer credentials without the subject’s permission. The subject may lose some control over the credential, thus losing the meaning of self-sovereign identity. We propose a subject-centric structure that allows the subject to control over the transferred verifiable credentials.","In this article, a subject-centric structure is proposed that improves the holder-centric structural problems of verifiable credentials developed for self-sovereign identities, which allows the subject to control over the transferred credentials."
"A Conceptual Model for Claim Validation Based on Cryptographically Signed Data","https://scispace.com/paper/a-conceptual-model-for-claim-validation-based-on-1ttbqdyq4591","2024","Journal Article","IEEE Access","Ryosuke Abe
Shigeya Suzuki
Osamu Nakamura","10.1109/access.2024.3524509","","In this paper, we propose a conceptual model for claim validation based on signed data while clarifying the gap between validation and verification. As various activities are conducted via the Internet and the Web, verifying information and its originators is essential for countermeasures against threats, such as spoofing or falsifying an achievement. These discussions utilize cryptographically signed data, which includes a digital signature that allows a recipient can confirm the authenticity of the source using cryptographic techniques. In applications that utilize signed data to represent a claim, the recipient judges whether the claim is valid to avoid misidentification of the claim. However, the standards for digital certificates, such as Verifiable Credentials, do not cover the validation of the claim represented by the certificate, including the truth or falsity of the claim. Considering that verifying a signature does not directly indicate the validity of the claim, the gap between verification and validation should be clarified to cover the validation of the claim. We then hypothesize that the gap is the presence or absence of the validator’s criteria, and review the definitions in two standard documents to confirm our hypothesis. We then propose a conceptual model for claim validation that utilizes signed data. In our model, a validator, who is a recipient of the claim, defines a validation policy to represent the validator’s criteria. We also discuss a communication model between the claimant, who is a originator of the claim, and the validator. For claims that the validator cannot directly validate, we introduce an additional model that involves a certifier that the validator trusts. We analyze the applicability of our model through three use cases, and conclude that our models are applicable. Based on our model, we anticipate exploring several scenarios to validate diverse claims using signed data.","This paper proposes a conceptual model for claim validation using cryptographically signed data, addressing the gap between verification and validation by introducing a validator's criteria and a communication model between claimant and validator."
"Interoperable Universal Resource Identifier for Selective Disclosure of Data","https://scispace.com/paper/interoperable-universal-resource-identifier-for-selective-1b1d4y1h","2023","Proceedings Article","International Conference on Informatics, Management and Technology in Healthcare","Deepika Verma","10.3233/SHTI230465","https://scispace.compdf/interoperable-universal-resource-identifier-for-selective-1b1d4y1h.pdf","All the information stored in the different information systems is issued in a format that allows the holder (the information owner) to disclose only certain information to a third party, which will act as a requester, receiver and verifier of the information disclosed by the holder. We define the Interoperable Universal Resource Identifier (iURI) as a harmonized method of representing a claim (minimum piece of verifiable information) using disparate encoding systems, agnostic to the original encoding system and data format. Encoding systems are represented in Reverse Domain Name Resolution (Reverse-DNS) format for HL7 FHIR, OpenEHR, and other data formats. The iURI can then be used in JSON Web Token for Selective Disclosure (SD-JWT) and Verifiable Credential (VC), among others. The method enables a person to demonstrate data that already exists in different information systems in disparate data formats, and even an information system, to verify certain claims, in a harmonized way.","Interoperable Universal Resource Identifier (iURI) as discussed by the authors is a harmonized method of representing a claim (minimum piece of verifiable information) using disparate encoding systems, agnostic to the original encoding system and data format."
"Interoperable Universal Resource Identifier for Selective Disclosure of Data","https://scispace.com/paper/interoperable-universal-resource-identifier-for-selective-1n4ahgma","2023","Journal Article","Studies in health technology and informatics","","10.3233/shti230465","https://scispace.com/pdf/interoperable-universal-resource-identifier-for-selective-1n4ahgma.pdf","All the information stored in the different information systems is issued in a format that allows the holder (the information owner) to disclose only certain information to a third party, which will act as a requester, receiver and verifier of the information disclosed by the holder. We define the Interoperable Universal Resource Identifier (iURI) as a harmonized method of representing a claim (minimum piece of verifiable information) using disparate encoding systems, agnostic to the original encoding system and data format. Encoding systems are represented in Reverse Domain Name Resolution (Reverse-DNS) format for HL7 FHIR, OpenEHR, and other data formats. The iURI can then be used in JSON Web Token for Selective Disclosure (SD-JWT) and Verifiable Credential (VC), among others. The method enables a person to demonstrate data that already exists in different information systems in disparate data formats, and even an information system, to verify certain claims, in a harmonized way. ","Interoperable Universal Resource Identifier (iURI) as discussed by the authors is a harmonized method of representing a claim (minimum piece of verifiable information) using disparate encoding systems, agnostic to the original encoding system and data format."
"Implementation of a Post-Quantum Anonymous Verifiable Credential Framework","https://scispace.com/paper/implementation-of-a-post-quantum-anonymous-verifiable-sso3xewyu7f7","2025","Repository","","Margaria, Davide
D'Alconzo, Giuseppe
Di Scala, Antonio J.
Sanna, Carlo","10.5281/zenodo.15796787","","Verifiable Credentials (VCs) can play a crucial role for the identity layer of the Internet. VCs allow Holders to share cryptographically verifiable claims issued by trusted Issuers for authentication purposes. However, plaintext VCs can compromise the privacy of the Holder, as they must disclose entire VCs even when only partial information is required. To address this growing concern, the concept of anonymous credentials has been introduced. In addition, with the advent of Cryptographically Relevant Quantum Computers, many cryptography fields, including that of anonymous credentials, face significant security challenges. This threat urge the design, development, and the implementation of Post-Quantum Anonymous Verifiable Credential frameworks. This paper contributes to this challenge by presenting the analysis and selection of a practical PQ Anonymous Credential framework, the adaptation of the framework to the VC concept introduced by the Self-Sovereign Identity Model, and the software implementation with 128 bit security with the initial performance evaluation. ",""
"Providing assurance and scrutability on shared data and machine learning models with verifiable credentials","https://scispace.com/paper/providing-assurance-and-scrutability-on-shared-data-and-1ginp5c9","2022","Journal Article","Concurrency and Computation: Practice and Experience","","10.1002/cpe.6997","https://scispace.com/pdf/providing-assurance-and-scrutability-on-shared-data-and-1ginp5c9.pdf","Adopting shared data resources requires scientists to place trust in the originators of the data. When shared data is later used in the development of artificial intelligence (AI) systems or machine learning (ML) models, the trust lineage extends to the users of the system, typically practitioners in fields such as healthcare and finance. Practitioners rely on AI developers to have used relevant, trustworthy data, but may have limited insight and recourse. This article introduces a software architecture and implementation of a system based on design patterns from the field of self-sovereign identity. Scientists can issue signed credentials attesting to qualities of their data resources. Data contributions to ML models are recorded in a bill of materials (BOM), which is stored with the model as a verifiable credential. The BOM provides a traceable record of the supply chain for an AI system, which facilitates on-going scrutiny of the qualities of the contributing components. The verified BOM, and its linkage to certified data qualities, is used in the AI scrutineer, a web-based tool designed to offer practitioners insight into ML model constituents and highlight any problems with adopted datasets, should they be found to have biased data or be otherwise discredited. ","In this article , the authors introduce a software architecture and implementation of a system based on design patterns from the field of self-sovereign identity, where scientists can issue signed credentials attesting to qualities of their data resources."
"Implementation of a Post-Quantum Anonymous Verifiable Credential Framework","https://scispace.com/paper/implementation-of-a-post-quantum-anonymous-verifiable-3qckr4sv6bwh","2025","Repository","","Margaria, Davide
D'Alconzo, Giuseppe
Di Scala, Antonio J.
Sanna, Carlo","10.5281/zenodo.14848813","","Verifiable Credentials (VCs) can play a crucial role for the identity layer of the Internet. VCs allow Holders to share cryptographically verifiable claims issued by trusted Issuers for authentication purposes. However, plaintext VCs can compromise the privacy of the Holder, as they must disclose entire VCs even when only partial information is required. To address this growing concern, the concept of anonymous credentials has been introduced. In addition, with the advent of Cryptographically Relevant Quantum Computers, many cryptography fields, including that of anonymous credentials, face significant security challenges. This threat urge the design, development, and the implementation of Post-Quantum Anonymous Verifiable Credential frameworks. This paper contributes to this challenge by presenting the analysis and selection of a practical PQ Anonymous Credential framework, the adaptation of the framework to the VC concept introduced by the Self-Sovereign Identity Model, and the software implementation with 128 bit security with the initial performance evaluation. ",""
"Digital Product Passport Management with Decentralised Identifiers and
  Verifiable Credentials","https://scispace.com/paper/digital-product-passport-management-with-decentralised-gyk1143wvrj8","2024","Journal Article","","Ismael Illán García
Francesc D. Muñoz‐Escoí
Jordi Arjona Aroca
F. Javier Fernández‐Bravo Peñuela","10.48550/arxiv.2410.15758","https://scispace.compdf/digital-product-passport-management-with-decentralised-gyk1143wvrj8.pdf","Digital product passports (DPP) have been proposed in the European Ecodesign for Sustainable Products Regulation (ESPR) as a means to keep and provide product information that facilitates product reusage, reparation, and recycling. Thus, DPPs should provide a positive effect on the environmental impact of future manufactured products, preventing waste and promoting a circular economy (CE) model. ESPR settles a set of requirements in collecting and administering product-related data. Decentralised identifiers (DID) and verifiable credentials (VC) are two self-sovereign-identity-related elements that may help in that DPP management since they introduce a decentralised administration of identity that may enhance the overall scalability of the resulting system, improving also its reliability. This paper analyses the ESPR requirements and describes how they may be achieved using DIDs and VCs, assessing their performance in some scenarios. ","This paper explores the application of decentralized identifiers and verifiable credentials to manage digital product passports, enhancing scalability and reliability in product information management for sustainable product reuse, repair, and recycling."
"CRSet: Non-Interactive Verifiable Credential Revocation with Metadata
  Privacy for Issuers and Everyone Else","https://scispace.com/paper/crset-non-interactive-verifiable-credential-revocation-with-il00z4zs4qy5","2025","Journal Article","","Felix Hoops
Jonas Gebele
Florian Matthes","10.48550/arxiv.2501.17089","https://scispace.compdf/crset-non-interactive-verifiable-credential-revocation-with-il00z4zs4qy5.pdf","Like any digital certificate, Verifiable Credentials (VCs) require a way to revoke them in case of an error or key compromise. Existing solutions for VC revocation, most prominently Bitstring Status List, are not viable for many use cases since they leak the issuer's behavior, which in turn leaks internal business metrics. For instance, exact staff fluctuation through issuance and revocation of employee IDs. We introduce CRSet, a revocation mechanism that allows an issuer to encode revocation information for years worth of VCs as a Bloom filter cascade. Padding is used to provide deniability for issuer metrics. Issuers periodically publish this filter cascade on a decentralized storage system. Relying Parties (RPs) can download it to perform any number of revocation checks locally. Compared to existing solutions, CRSet protects the metadata of subject, RPs, and issuer equally. At the same time, it is non-interactive, making it work with wallet devices having limited hardware power and drop-in compatible with existing VC exchange protocols and wallet applications. We present a prototype using the Ethereum blockchain as decentralized storage. The recently introduced blob-carrying transactions, enabling cheaper data writes, allow us to write each CRSet directly to the chain. We built software for issuers and RPs that we successfully tested end-to-end with an existing publicly available wallet agents and the OpenID for Verifiable Credentials protocols. Storage and bandwidth costs paid by issuers and RP are higher than for Bitstring Status List, but still manageable at around 1 MB for an issuer issuing hundreds of thousands of VCs annually and covering decades. ","CRSet introduces a non-interactive, decentralized Verifiable Credential (VC) revocation mechanism that protects issuer and RP metadata, using a Bloom filter cascade with padding for deniability, compatible with existing VC exchange protocols and wallet applications."
"OntoROPA D2: Proposed Design Specification and Approach","https://scispace.com/paper/ontoropa-d2-proposed-design-specification-and-approach-mspwlb5k9cll","2021","Repository","","Casanovas Pompeu
Alvite-Díez, María-Luisa","10.5281/zenodo.4930887","","Deliverable 2 of OntoROPA Research Project for NGI ONTOCHAIN (H2020 n° 957338). OntoROPA design specification is focused on a modular, distributed, and ontological approach for the design of two layers—software and data—where each module is the answer to a legal requirement. Data comply with standards for the aim of interoperability, and the design of both layers are subjected to a legal governance scheme, specifically set to harmonize an innovative design for the marketplace within a law, policy, and ethics framework. On top of that, Deliverable 2 explores the possibilities that blockchain technology offers: the use of TEE for secure processing, the use of verifiable credentials with standard certificates for identity management, and the use of oracles for accessing external services. ",""
"Unified Data Model for Tuple-Based Trust Scheme Publication.","https://scispace.com/paper/unified-data-model-for-tuple-based-trust-scheme-publication-uvxsrtxaej","2019","","","Sven Wagner
Sebastian Kurowski
Heiko Roßnagel","","","Trust schemes are widely used by authorities to support verifiers of electronic transactions to determine the trustworthiness of relying parties. With a tuple-based publication, in addition to the trust scheme membership, the requirements of the trust scheme are published. For this, the development and publication of a unified data model derived from existing trust schemes (e.g. eIDAS) is needed, where each requirement is explicitly represented by one tuple. The consolidation and development of this data model, which is based on nine existing trust schemes, is presented along with possible applications and added value (e.g. improved mapping of trust schemes) in the field of trust verification. The data model includes the three abstract concepts Credential, Identity, and Attributes and in total 98 concepts, which can be added to standard trust lists using ETSI TS 119 612.","The development and publication of a unified data model derived from existing trust schemes, where each requirement is explicitly represented by one tuple is presented, along with possible applications and added value in the field of trust verification."
"OntoROPA D2: Proposed Design Specification and Approach","https://scispace.com/paper/ontoropa-d2-proposed-design-specification-and-approach-gq69r10aqx7i","2021","Journal Article","","Casanovas Pompeu
Alvite-Díez, María-Luisa","10.5281/zenodo.4930888","","&amp;lt;p&amp;gt;Deliverable 2 of OntoROPA&amp;nbsp; Research Project&amp;nbsp;for NGI&amp;nbsp;ONTOCHAIN (H2020 n&amp;deg; 957338).&amp;nbsp;OntoROPA design specification&amp;nbsp;is focused on a modular, distributed, and ontological approach for the design of two layers&amp;mdash;software and data&amp;mdash;where each module is the answer to a legal requirement. Data comply with standards for the aim of interoperability, and the design of both layers are subjected to a legal governance scheme, specifically set to harmonize an innovative design for the marketplace within a law, policy, and ethics framework. On top of that, Deliverable 2 explores the possibilities that blockchain technology offers: the use of TEE for secure processing, the use of verifiable credentials with standard certificates for identity management, and the use of oracles for accessing external services.&amp;lt;/p&amp;gt; ",""
"Metamodels Construction Based on the Definition of Domain Ontologies","https://scispace.com/paper/metamodels-construction-based-on-the-definition-of-domain-41m0ngp3lc","2013","Book Chapter","","Carlos Enrique Montenegro-Marin
Rubén González Crespo
Oscar Sanjuán Martínez
Juan Manuel Cueva Lovelle
B. Cristina Pelayo García-Bustelo
Patricia Ordóñez de Pablos","10.4018/978-1-4666-2494-8.CH009","","This chapter proposes a mechanism for mapping domain ontologies to metamodels by a direct mechanism; this proposal is necessary because there is no formal mechanism for obtaining requirements in model driven engineering. Specifically, here the authors propose the use of a domain ontology as the main input for defining metamodels. They define a point in common between domain ontologies and metamodels to apply a method of direct conversion between domain ontology and the metamodel. At the end of the chapter, the authors present a real case study in which they use the technique described and the conclusions of the investigation. DOI: 10.4018/978-1-4666-2494-8.ch009","This chapter proposes a mechanism for mapping domain ontologies to metamodels by a direct mechanism; this proposal is necessary because there is no formal mechanism for obtaining requirements in model driven engineering."
"VChain: Establishing Trust Based on Verifiable Credential Chains","https://scispace.com/paper/vchain-establishing-trust-based-on-verifiable-credential-9r30dqtuh8jq","2025","Repository","","","10.5281/zenodo.14644042","","Verifiable credentials (VCs) appear as a promising solution for holders to prove to verifiers the possession of certain desirable qualities or characteristics in a trustworthy and privacy-aware manner. Currently, a VC is linked to very specific properties for which it is issued and its trustworthiness is associated to its root of trust. However, determining the trustworthiness of a digital entity, i.e., a user, a microservice, etc., on arbitrary properties cannot be currently done based on their existing VCs, even if such a derivation could be trivial in the physical world; e.g., the certified access to an organization subdomain should provide access to the domain that includes it. In this paper, we define and experimentally analyze three different algorithms, namely GSP-X, CAM and LPwE, while employ VCs of multiple holders to infer the trustworthiness of a specific entity to possess specific properties of interest within a certain context, e.g., the likelihood of a microservice to meet advertised qualities for which it possesses no VCs. With synthetic datasets of credential chains of varying degrees of noise and hidden credentials from the ground truth, we experimentally establish that CAM and LPwE can accurately infer additional information about an entity's attributes or qualities even based on 50% and 60% of available ground truth, respectively. The algorithms, when properly parametrized, can be strict and accurate enough to perform even access control or authorization in various practical settings. Moreover, they are able to estimate a level of confidence on the possession of specific attributes based on the VCs available at the holder. Implementing one of the proposed algorithms within a blockchain smart contract can serve as a trust broker for assessing trust among microservices in open systems. ",""
