"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Challenges and Directions in 3D and VR Data Curation","https://scispace.com/paper/challenges-and-directions-in-3d-and-vr-data-curation-4039f5z6yf","1970","Journal Article","International Journal of Digital Curation","Nathan Hall
Juliet L. Hardesty
Zack Lischer-Katz
Jennifer Johnson
Matt Cook
Julie Griffin
Andrea Ogier
Tara Carlisle
Zhiwu Xie
Robert H. McDonald
Jamie Wittenberg","10.2218/IJDC.V14I1.588","https://scispace.com/pdf/challenges-and-directions-in-3d-and-vr-data-curation-4039f5z6yf.pdf","This study identifes challenges and promising directions in the curation of 3D data. 3D visualization shows great promise for a range of scholarly felds through interactive engagement with and analysis of spatially complex artifacts, spaces, and data. While the new affordability of emerging 3D capture technologies presents greater academic possibilities, academic libraries need more effective workfows, policies, standards, and practices to ensure that they can support the creation, discovery, access, preservation, and reproducibility of 3D data sets. This study uses nominal group technique with invited experts across several disciplines and sectors to identify common challenges in the creation and re-use of 3D data for the purpose of developing library strategy for supporting curation of 3D data. This article identifes staffng needs for 3D imaging; alignment with IT resources; the roll of archivists in addressing unique challenges posed by these datasets; the importance of data annotation, metadata, and transparency for research integrity and reproducibility; and features for storage, access, and management to facilitate re-use by researchers and educators. Participants identifed three main challenges for supporting 3D data that align with the strengths of libraries: 1) development of crosswalks and aggregation tools for discipline-specifc metadata models, data dictionaries for 3D research, and aggregation tools for expanding discovery; 2) development of an open source viewer that supports streaming and annotation on archival formats of 3D models and makes archival master fles accessible, while also serving derivative fles based on user requirements; and 3) widespread of adoption of better documentation and technical metadata for image capture and modeling processes in order to support replicability of research, reproducibility of models, and transparency of scientifc process. Received 31 October 2018 ~ Revision received 05 September 2019 ~ Accepted 12 September 2019 Correspondence should be addressed to Nathan Hall, Virginia Tech University Libraries, 560 Drillfeld Drive, Blacksburg, VA 24061, United States. Email: nfhall@vt.edu The International Journal of Digital Curation is an international journal committed to scholarly excellence and dedicated to the advancement of digital curation across a wide range of sectors. The IJDC is published by the University of Edinburgh on behalf of the Digital Curation Centre. ISSN: 1746-8256. URL: http://www.ijdc.net/ Copyright rests with the authors. This work is released under a Creative Commons Attribution Licence, version 4.0. For details please see https://creativecommons.org/licenses/by/4.0/ International Journal of Digital Curation 2019, Vol. 14, Iss. 1, 150–167 150 http://dx.doi.org/10.2218/ijdc.v14i1.588 DOI: 10.2218/ijdc.v14i1.588 doi:10.2218/ijdc.v14i1.588 Hall et al. | 151","opportunity to work directly with their customers to determine needs and fnd the system that would best support the collections that need to be captured. The requirements of scholars must be specifed and articulated to vendors as early as possible at the procurement stage. Hall et al. | 163:
 In summary, these discussions revealed more ways that standardization can help the use of 3D digital objects in scholarly publications and as research data sets. Integral to making any of that data available, though, is the need for metadata to describe these 3D digital objects within the contexts they are being shown. The forum agenda discussion took on this topic next. Metadata Requirements for 3D Models:
 Rather than trying to invent a new standard, or reinvent something that already exists, forum participants believed that it would be most effective to consider 3D-specifc metadata in the context of researcher needs and broader use cases (such as discovery and non-research access), and then map established metadata schemas, ontologies, and data models to those use cases. Researcher needs identifed by the participants largely depend on an understanding of the trustworthiness of the metadata, the source and quality of the documentation, the technical information regarding the modality of the 3D model, and a defned relationship between 3D models and the specifc objects from which the models are derived. Delving into the details of the metadata felds that satisfy these needs led participants to conclude that they were trying to defne a standard that does not yet exist. The metadata elements described below show how a pre-existing metadata schema could map to 3D-specifc metadata if a new metadata schema, ontology, or data model were created. Metadata Requirements for 3D Models:
 There are other use cases for which the best level of representation is not the virtual model or virtual environment but should instead be some feature of the model or environment, such as a particular texture, or shape. The W3C standard for media fragments might provide a framework for achieving this, but so far it has only been applied to audio and video fles (temporal media fragment) and there is no way of doing this yet for 3D model and scene fles by ID, temporal, or spatial query. Metadata Requirements for 3D Models:
 For more general access purposes, existing schemas like the W3C Web Annotation Data Model , CIDOC-CRM and models such as those used with Europeana seemed to satisfy the needs that participants identifed, including topic searching, aggregated collection searching, ""type of thingt searching, and the FAIR conceptaccessible, interoperable, and reusable. Participants identifed some necessary elements to document in metadata for 3D models. Several elements are already available in PREMIS , such as Method of Digitization, Capture Hardware, Processing Software, and Post-Processing Software. Some elements are in simple Dublin Core and other basic schemas. These elements include Title, Date, Rights, and License. Participants agreed that using rightsstatement.org was the simplest route to express Rights metadata for 3D models and data."
"Semantic annotations for semantic interoperability in a product lifecycle management context","https://scispace.com/paper/semantic-annotations-for-semantic-interoperability-in-a-3k8f68lhyt","2016","Journal Article","International Journal of Production Research","Yongxin Liao
Mario Lezoche
Hervé Panetto
Nacer Boudjlida","10.1080/00207543.2016.1165875","https://scispace.com/pdf/semantic-annotations-for-semantic-interoperability-in-a-3k8f68lhyt.pdf","The interoperability among a variety of systems, in or across manufacturing enterprises, has been widely accepted as one of the important factors that affect the efficiency of production. Many research works, related to the interoperability at different levels, have been carried out to tackle the information exchange, transformation, discovery and reuse. One of the main challenges in these research works is to overcome the semantic heterogeneity in the exchanged information between enterprise applications along the life cycle of a product. As a possible solution to support the semantic interoperability issue, semantic annotations have gained more and more attention. This paper identifies several existing drawbacks and proposes a formal semantic annotation approach to support the semantic enrichment of models in a product lifecycle management context.","Concept of ""Semantic Block"": The detailed mathematical expression of the semantic block delimitation methods can be found in ) and their corresponding examples (for both the semantics description and the semantic substitution) will be given in Section 3.2.1. Formal Definitions about the Semantic Annotation:
 Based on the formalisation in , the necessary remarks and improvements along with the formal definitions are presented in this section. Formal Definitions about the Semantic Annotation:
 Let 𝐸 be the set of elements in a TKR and 𝑒 𝑖 be one of the elements in 𝐸. Formal Definitions about the Semantic Annotation:
 Definition 1. An ontology is a formal and shared understanding of a domain of interest. Formal Definitions about the Semantic Annotation:
 It specifies the concepts and the relationships that can exist for an agent or a community of agents . Let 𝑜 𝑥 represent an ontology, which is formalised by a triple: Formal Definitions about the Semantic Annotation:
 where 𝐶 𝑜 𝑥 is a set of concepts; 𝑅 𝑜 𝑥 is a set of relationships; 𝐴 𝑜 𝑥 is a set of rule axioms. Formal Definitions about the Semantic Annotation:
 Let 𝑜𝑎𝑙𝑙 𝑜 𝑥 be the set that contains all the elements from the set 𝐶 𝑜 𝑥 and 𝑅 𝑜 𝑥 . An ontology element 𝑜𝑒 𝑜 𝑥 𝑦 is represented as: Formal Definitions about the Semantic Annotation:
 Remark 1. The ontology elements that are used as part of annotation contents are the concepts and the relationships. The rule axioms only participate in the reasoning phase. Definition 2. A meta-model is a model that specifies the concepts, the relationships and the rules on how to construct a model. Let 𝑚𝑚 𝑥 denote a meta-model, which is defined as a triple: Formal Definitions about the Semantic Annotation:
 where 𝐶 𝑚𝑚 𝑥 is a set of concepts; 𝑅 𝑚𝑚 𝑥 is a set of relationships; 𝑅𝑈 𝑚𝑚 𝑥 is a set of rules. Formal Definitions about the Semantic Annotation:
 Let 𝑚𝑚𝑜 𝑥 be an ontology that represents the meta-model mm x , which is defined as: Formal Definitions about the Semantic Annotation:
 Remark 2. In the scientific literature, there are at least two different visions about whether a meta-model is an ontology or not. In this paper, only those elements (concepts and relationships) that are needed for describing the interrelations among the annotated elements are taken into account. Therefore a meta-model can be considered and represented as an ontology. Formal Definitions about the Semantic Annotation:
 Definition 3. The domain semantics of a TKR is made explicit by one or more PLCrelated ontology (ontologies). Let 𝑃𝑂 be the set of PLC-related ontologies and 𝑃 be the set of selected ontology element sets from the powerset of all ontology elements of 𝑃𝑂, which is defined as:"
"Methodology Research of Ontology Building in Semantic Web","https://scispace.com/paper/methodology-research-of-ontology-building-in-semantic-web-5ckzjstz0n","2010","Journal Article","Computer and Information Science","Gang Wang","10.5539/CIS.V3N4P236","https://scispace.com/pdf/methodology-research-of-ontology-building-in-semantic-web-5ckzjstz0n.pdf","This paper describes two concepts on the Semantic Web and Ontology and points out the core role of Ontology in Semantic Web. Moreover, the writer gives a Double-Channel Helix Methodology and expounds its advantages at the structure and the task-flow.","e.g. Resource, Class, Property, subClassOf, subPropertyOf, range, domain. Ontology: It is a formal, explicit specification of a shared conceptualization. It need to make sure all knowledge can be known by people and computer. Rules:
 Many principles or regulations between the upper and the lower in the level structure; Rules:
 Logic Framework It provides a logic inferenceability on the knowledge of Ontology describing. Proof:
 On being logic inferenceability, give a proof on whether a statement is right or wrong. Proof:
 Trust Detect whether the web information is trusted or not. Signature:
 A method to make sure the environment more safety Encryption A method to make the environment more safety"
"Wissensbasierte Verwaltung von Forschungsergebnissen in den Prozesswissenschaften auf der Grundlage von Ontologien mit dem Schwerpunkt auf Modellentwicklung","https://scispace.com/paper/wissensbasierte-verwaltung-von-forschungsergebnissen-in-den-205kihokjb","2009","Dissertation","","Moritz Weiten
Von der Fakultät","10.14279/DEPOSITONCE-2158","https://scispace.com/pdf/wissensbasierte-verwaltung-von-forschungsergebnissen-in-den-205kihokjb.pdf","","konzeptionelle Verbesserung ergeben, weil eine oder mehrere vereinfachende Annahmen weggelassen werden können, die aber einen hohen Aufwand für die mathematische oder numerische Lösung nach sich zieht. Konsistenzprüfungen für Metadaten:
 Grundsätzlich werden mit der hier beschriebenen Methode mögliche Inkonsistenzen bzw. Konflikte bzgl. der Sichtweisen von Modellen (und damit verbundenen Daten) beschrieben. RDF(S):
 ""Resource Description Framework"" -auf einem Graphenmodell basierende Ontologiesprache, die vom W3C standardisiert wurde (siehe Abschnitt 2.2 ""Semantische Technologien"" auf Seite 26) UML:
 ""Unified Modeling Language"" -Standard zur E rstellung von Datenmodellen als Grundlage für Applikationen, der nicht an eine bestimmte Programmiersprache gebunden ist (vgl.  URI ""Uniform Ressource Identifier"" -Standard zur Identifizierung von abstrakten oder physischen Ressourcen (Webseiten, etc.)."
"Ontologies across disciplines","https://scispace.com/paper/ontologies-across-disciplines-43wcbww8z2","2007","Book Chapter","","Matthias Nickles
Adam Pease
Andrea C. Schalley
Dietmar Zaefferer","10.5282/UBM/EPUB.14185","https://scispace.com/pdf/ontologies-across-disciplines-43wcbww8z2.pdf","The English word ontology, together with its counterparts in many languages, has made a breathtaking career during the last decades especially in information science, but also in other disciplines. Since its definitions vary considerably within and especially across disciplines, and since this volume, although clearly focused on linguistic matters, is conceived as tying together several disciplines, it seems appropriate to provide a short survey of these uses in order to make the different contributions and their interconnections more accessible for those readers who are not familiar with all the fields that are represented between the covers of this book (presumably the majority).","capital S) is a further development of the XML DTD and is now the way to specify XML-based communication that is recommended by the World Wide Web Consortium. Formal Taxonomies are those which have a formal, logical semantics for the relations among terms. Ontologies in computer science: A survey:
 Frames include a range of standard AI languages that have terms, relations, and inheritance of properties. Examples are the Open Knowledge Base Connectivity (OKBC) protocol ) and the ontology editor and knowledge acquisition system Protégé. Data and Process Models couple taxonomies and defined relationships with a semantics for representing process and action. UML, the Unified Modeling Language for specifying the design of object-oriented systems  and Object-Role Modeling (ORM) exemplify this kind of information model. Description Logic ) languages like the DARPA Agent Markup Language (DAML), the Ontology Integration Language (OIL), and their merger DAML+OIL combine the knowledge representation elements of a frame system with the ability to define rules; they are sublanguages of predicate logic. The expressiveness of rules is limited in order to ensure that inference on the rules is tractable. KIF, OCL, and OWL refer to three very expressive languages. Knowledge Interchange Format (KIF) ) is a first order logic, for which there have been several versions that differ in their details. Object Constraint Language (OCL) is part of UML (see above). The Ontology Web Language (OWL) (McGuiness and ) is a formal logical language, with similar expressiveness to KIF, that conforms to XML syntax. It should be noted that there are languages with far higher expressiveness including modal logic and various higher-order logics ) that exist further down along the continuum shown in Figure . They present significant challenges for practical inference however, and to date they have been used primarily for research in theorem proving rather than specification of ontologies. Ontologies in computer science: A survey:
 It is only models that make use of the full features of the languages in the bottom of the diagram, from 'Frames' onward, that can be called ontologies in a way consistent with our definition. In order to distinguish ontologies in computer science (and artificial intelligence) -which are based on a formal language -from ontologies in a more general sense, we will refer to the former as 'formal ontology' hereafter."
"Uma proposta metodológica para construção de ontologias: uma perspectiva interdisciplinar entre as Ciências da Informação e da Computação","https://scispace.com/paper/uma-proposta-metodologica-para-construcao-de-ontologias-uma-ywdfhplfyo","2008","Journal Article","Perspectivas Em Ciencia Da Informacao","Daniela Lucas da Silva","","https://scispace.com/pdf/uma-proposta-metodologica-para-construcao-de-ontologias-uma-ywdfhplfyo.pdf","A pesquisa apresenta principios metodologicos para desenvolvimento de ontologias formais, construidos atraves da analise da literatura sobre metodologias para construcao de ontologias e de normas internacionais para construcao de software e construcao de vocabularios controlados. Atraves de pesquisa teorica e empirica, foi possivel construir um arcabouco metodologico interdisciplinar para o processo de construcao de ontologias de dominio em especial e de outros tipos de ontologias, integrando principios teoricos e metodologicos da Ciencia da Informacao, da Ciencia da Computacao, alem de contribuicoes de diversas metodologias e metodos conhecidos para construcao de ontologias.","sentido das palavras que irão compô-lo. ) também apresenta uma definição muito aceita pela comunidade de ontologia: ""uma especificação formal e explícita de uma conceitualização compartilhada"". Ontologias e Representação do Conhecimento:
 Ou seja, um conhecimento consensual de um determinado domínio.  explicam que ""formal"" significa legível para computadores; ""especificação explícita"" estaria Conceitualização Modelos M(L):
 Comprometimento relacionada a conceitos, propriedades, axiomas explicitamente definidos; ""compartilhado"" seria conhecimento consensual; e ""conceitualização"" diz respeito a um modelo abstrato de algum fenômeno do mundo real. Conceitualização Modelos M(L):
 Para , ontologias são termos usados para referenciar um conhecimento compartilhado em algum domínio de interesse, que pode ser usado como uma aplicação unificada para resolver problemas. Afirmam que uma ontologia necessariamente incluirá um vocabulário de termos e alguma especificação de seu significado. Esse vocabulário pode ser representado com distintos graus de formalismo: desde o altamente informal, utilizando-se linguagem natural, até o rigorosamente formal, representando-se os termos por meio de teoria lógica. Conceitualização Modelos M(L):
 Pesquisadores da Ciência da Informação    . ) assinala que na atividade de definição está implícita uma classificação. Segundo a autora ""Definir é evidenciar não somente quais são os elementos constitutivos do objeto e sua funcionalidade em dado contexto, mas também o que é o objeto. Conceitualização Modelos M(L):
 Desta forma está implícita uma estrutura classificatória"". E complementa dizendo que apesar de avançar em aspectos teóricos, a ontologia ""[...] ainda está refém de uma forma de evidenciar os conceitos e suas relações [...]"" . Conceitualização Modelos M(L):
 Soergel  destaca a carência de comunicação entre as comunidades que lidam com estruturas conceituais, nas quais os esforços para construção de produtos são fragmentados, resultando em considerável reinvenção de conceitos, como por exemplo, classificação. Segundo o autor, uma ontologia ""é uma classificação de categorias básicas"" . Conceitualização Modelos M(L):
 Sendo assim, as áreas que lidam com desenvolvimento de ontologias poderiam recorrer a técnicas utilizadas na Ciência da Informação para aproveitamento de metodologias já consolidadas no campo."
"Metamodeling architecture of web ontology languages","https://scispace.com/paper/metamodeling-architecture-of-web-ontology-languages-3ojtqyn9y8","2001","Proceedings Article","International Semantic Web Conference","Jeff Z. Pan
Ian Horrocks","","https://scispace.com/pdf/metamodeling-architecture-of-web-ontology-languages-3ojtqyn9y8.pdf","Recent research has shown that RDF Schema, as a schema layer Semantic Web language, has a non-standard metamodeling architecture. As a result, it is difficult to understand and lacks clear semantics. This paper proposes a fixed layer metamodeling architecture for RDF Schema (RDFS(FA)) and demonstrates how the problems of RDF Schema can be solved under RDFS(FA). Based on this metamodeling architecture, a clear model-theoretic semantics of RDFS(FA) is given. Interestingly, RDFS(FA) also benefits DAML+OIL by offering a firm semantic basis and by solving the ""layer mistake"" problem.","Title: Metamodeling Architecture of Web Ontology Languages Authors: Jeff Z Pan,Ian Horrocks"
"An Ontology for the Conceptualization of an Intelligent Environment and Its Operation","https://scispace.com/paper/an-ontology-for-the-conceptualization-of-an-intelligent-2rfolmxhpp","2011","Proceedings Article","Mexican International Conference on Artificial Intelligence","Driss Sadoun
Catherine Dubois
Yacine Ghamri-Doudane
Brigitte Grau","10.1109/MICAI.2011.32","https://scispace.com/pdf/an-ontology-for-the-conceptualization-of-an-intelligent-2rfolmxhpp.pdf","Nowadays sensors and actuators are increasingly used in different spaces, creating intelligent environment. This article aims to describe a conceptualization of an intelligent environment and its operation, in order to check its consistency and its conformity. This conceptualization is done through an ontology representing the domain knowledge, whose elements will be instantiated from natural language texts describing the physical configuration of an intelligent environment and a scenario describing the operation desired by the user of the environment. We chose OWL to represent formally our environment augmented with SWRL rules to represent the dynamic aspect of the operation system and SQWRL to query our conceptual model. We show how consistency and conformity are checked thanks to this formalism.","makeSet(?s2, ?ad)sqwrl : di f f erence(?s3, ?s1, ?s2) sqwrl : size(?n, ?s3) → sqwrl : select(?n) VI. RELATED WORK:
 Formal models used for verification or model checking of real-world systems, are generally conceived from natural language documents. Actually most of requirements are written in natural language, which could be wellunderstood by a domain expert or an ordinary person. So the issue of the transition from informal (natural language texts) to formal (specifications) arises naturally. Several studies have focused on it.  aims at applying several formal methods to certify documents of airport standard security regulations, these documents are analyzed by a model engineer in order to produce conceptual (graphical) models in UML applying requirements engineering methods . The resulting models are transformed into formal models which will be verified by formal methods tools .  used conceptual graphs as an intermediary representation to formalize the interactions of telecommunication services and generate formal specifications in Z notation.  presents how the Two-Level Grammar (TLG), a specification language of requirements , is used as an intermediate to transit from natural language into formal specifications in VDM++, an object-oriented version of the Vienna Development Method. These approaches reveal the need of an intermediary representation to go from informal to formal specification. VI. RELATED WORK:
 Our choice of an OWL ontology as conceptual representation is motivated by its semantic which is more expressive than the cited approaches and its logical formalism that allows the system to reason formally on the represented knowledge. Thus the kind of intermediate representation we chose allows us to make verifications at this stage of analysis, using properties of OWL, and to rely on formal methods, that are heavier, only for proving general properties. VI. RELATED WORK:
 The automatic construction of ontology from texts in natural language is a hard task, and a fully automatic approach is not realistic. Identifying the relevant concepts of a domain is semantically too difficult to be done efficiently without a human interaction. So the most common approach consists in a semi-automatic building of ontology. Several methods and tools were developed for ontology conception, , , , , however the complexity of our model that does not rely on the definition and the organization of a lot of concepts and relations, did not require their use. VI. RELATED WORK:
 The ontology we propose differs from  as their ontology is analogous to a database for querying and searching sensors. Thus all kinds of sensors are modeled according to the perceived types of phenomena. A same remarks can be made for  which describes sensor functionality and current state.  is closer to our work as it proposes an ontology for actuator discovery and the definition of high-level behaviors. However their modeling requires the description of sub-classes of devices, which entails to define all of them, and may be incomplete, and, in the same way, different types of operations, which are generic properties in our model that are inferred according to the kind of phenomenon perceived."
"Ontological informatics infrastructure for pharmaceutical product development and manufacturing","https://scispace.com/paper/ontological-informatics-infrastructure-for-pharmaceutical-nh297w3jst","2006","Journal Article","Computers & Chemical Engineering","Venkat Venkatasubramanian
Chunhua Zhao
Girish Joglekar
Ankur Jain
Leaelaf Hailemariam
Pradeep Suresh
Pavankumar Akkisetty
Kenneth R. Morris
Gintaras V. Reklaitis","10.1016/J.COMPCHEMENG.2006.05.036","https://pharmahub.org/resources/86/download/ontological_informatics.pdf","","constraints on their use are explicitly defined. Formal refers to the fact that the ontology should be machine-readable. Shared reflects the notion that an ontology captures consensual knowledge, that is, it is not private of some individual, but accepted by a group."" Ontology for information modeling:
 Ontology has some similarities and at the same time, many differences compared to other information modeling methodologies. Compared to databases, both of them are used by applications at run-time for queries and reasoning, however, relationships are defined as first-class constructs only in ontologies. Similar to object models in object-oriented programming languages (such as C++, C# or Java), ontologies describe classes and attributes, on the other hand, ontologies are set-based and dynamic. Various methodologies have been proposed to model ontologies, including frames and first order logic  and Description Logic (DL) . Many different languages have been developed to encode the ontologies, including Ontoligua , , CycL  and OKBC . Ontology for information modeling:
 Recent developments in the field of ontology have created new software capabilities that facilitate the implementation of the proposed informatics infrastructure. The shared understanding is the basis for a formal encoding of the important entities, attributes, processes and their inter-relationships in the domain of interest. Ontologies can be used to describe the semantics of the information sources and make the contents explicit, thereby enabling integration of existing information repositories, either by standardizing terminology among the different users of the repositories, or by providing the semantic foundations for translators. Compared to a database schema which targets physical data independence, and an XML Schema which targets document structure, an ontology targets agreed upon and explicit semantics of information. As a result, while the functionalities of this infrastructure can be implemented in a traditional client-server framework, the main benefits of this ontologydriven architecture are its openness and semantic richness. Ontological languages: XML, RDF and OWL:
 In order to model the information explicitly and formally, we must first decide the modeling language to use. As discussed above, several ontological languages have been developed in the Artificial Intelligence (AI) community. The World Wide Web Consortium (W3C) has proposed several markup languages based in these languages for Web environment. Three languages are briefly discussed here: XML, RDF and OWL (see URL). As shown in Fig. , these languages have different levels of semantic support and expressive powers."
"Interoperabilidade de documentos digitais usando ontologias","https://scispace.com/paper/interoperabilidade-de-documentos-digitais-usando-ontologias-mvii4ykp1v","2012","Dissertation","","Erika Guetti Suca","10.11606/D.45.2012.TDE-13122013-101519","https://scispace.com/pdf/interoperabilidade-de-documentos-digitais-usando-ontologias-mvii4ykp1v.pdf","","de ontologia que pode ser mapeado em diferentes linguagens de representação. As ontologias são armazenadas em bancos relacionais e podem ser implementadas em XML, F-Logic, RDF e DAML+OIL. Ferramentas para a Construção de Ontologias:
 • WebODE : Ambiente para engenharia ontológica que dá suporte à maioria das atividades de desenvolvimento de ontologias. As ontologias são armazenadas em OWL. A integração com outros sistemas é possível, importando e exportando ontologias de linguagens de marcação. Ferramentas para a Construção de Ontologias:
 • WebOnto: Ambiente para navegação, criação e edição de ontologias, representadas na linguagem de modelagem OCML. Permite o gerenciamento de ontologias por interface gráfica, inspeção de elementos, verificação da consistência da herança e trabalho cooperativo. Possui uma biblioteca com mais de cem ontologias. Ontologias para Modelamento Conceitual:
 Podemos evitar a produção de modelos semânticamente sem sentido ao estabelecer um mapeamento semântico dos elementos do modelo para a ontologia. , (da Camara Junior, 2013) Sumário:
 • Ontologia é uma especificação formal e explícita de uma conceitualização compartilhada. Sumário:
 • As ontologias permitem um alto nível de reúso, usando um vocabulário comum por meio de plataformas de softwares heterogêneos. Sumário:
 • Uma ontologia é formada por um conjunto de conceitos, de relacionamentos, de funções, de axiomas e instâncias. Sumário:
 • RDF, RDFS, SHOE, XOL, DAML+OIL e OWL são alguns dos mais importantes linguagens de ontologias na internet. Sumário:
 • A metodologia Methontology apresenta uma maior madurez principalmente pela sua clareza nos artefatos gerados na descrição conceitual da ontologia. Sumário:
 • As ontologias auxiliam na necessidade de caracterizar diferentes contextos. Sumário:
 No próximo capítulo, explicamos como viabilizar a interoperabilidade e atingir a portabilidade documentos usando ontologias. Modelo Conceitual de Documentos:
 Este capítulo explica como viabilizar a interoperabilidade e atingir a portabilidade confiável de documentos através da reutilização de formatos e conteúdos, em diferentes combinações plausíveis. Modelo Conceitual de Documentos:
 O trabalho concentra-se nos dois principais padrões abertos de formatos de documentos, Office Open XML e Open Document Format, como prova de conceito. Modelamento Conceitual de Documentos:
 O modelo de conceitual de documentos será criado seguindo a abordagem da engenharia de documentos."
"On the relationship of Ontologies and Models","https://scispace.com/paper/on-the-relationship-of-ontologies-and-models-2r7iwdln1l","2006","","","Colin Atkinson
Matthias Gutheil
Kilian Kiko","","https://scispace.com/pdf/on-the-relationship-of-ontologies-and-models-2r7iwdln1l.pdf","As models and ontologies assume an increasingly central role in enterprise systems engineering the question of how they compare and can be used together assumes growing importance. On the one hand, the semantic web community is starting to propose a central role for “ontologies” in software engineering, while on the other hand the software engineering community has over the last few years been enthusiastically embracing “models” as the core artefact in software development. Superficially, however, ontologies and models are very similar, and in fact are sometimes visualized using the same language (e.g. UML). This has given rise to a variety of different interpretations of the roles of the two technologies, and had generated a certain degree of confusion about the relationship between them. So what exactly is the difference between ontologies and models and why are both concepts needed? Are they basically the same thing viewed from different angles or is there some fundamental difference between them beyond the idiosyncrasies of current tools and languages? This paper discusses this question. After considering common informal distinctions between ontologies and models, and analyzing their fundamental definitions, we propose how they might usefully be distinguished in the future.","definitions in section 3. Since they are in the definitions we cansafely say that these are necessary characteristics of an ontology. This means that anymodel that does not possess all of these properties is notanontology. However,are they sufficient? 4P roposed Criteria:
 Of course we coulddefine them to be so, but this would force us to accept certain kinds of models routinely used in software engineering today as ontologies. These are thes o called ""domain models"" or ""computation independent models"" as they are knowni n MDA, which are usuallythe starting pointfor software engineeringprojects. Their main purpose is to explicitly and clearly describe the concepts in ap articular domain of interest, andt hus represent ac onceptualization of thed omain.A ll computer generated models (e.g. UML models) are machine readable andi fs upportedb yO CL can make precises tatementsi nf irst orderl ogic. They are also definitely intended to support the sharing of information, at least amongst the development team, but more usually among allstakeholders. 4P roposed Criteria:
 If theabove characteristics were regardedassufficient, therefore, one would be forced to regard software engineering domain models and indeeda ny other precise (i.e. OCL enhanced) model whichi si ntendedt ob es hareda sa no ntology. However, since almost all models are intendedt ob es haredt his woulde xclude few models from the subset of ontologiesand thus wouldnot be averyhelpful distinction, Neither the informal characteristics in section 2n or the core definitions in section 3 provideab asis forau sefulw ay of distinguishing ontologies from normalm odels. We therefore believe that them ostp ractical approach is to revert back to the original meaning of ""ontology"" from philosophy and other domains of researcha nd to adopt a purpose-based distinction which captures the fact that am odel is intendedt oh ave universals cope. More specifically, we proposet ou se the term ""ontology"" to characterize models which are intended to captures omes tandard or universally applicable information of the kind that might be found in an encyclopaedia or widely accepted authority. 5C onclusion:
 In this paperw eh avea ttempted to bring togethera nd summarize the various informal criteria (both implicit and explicit) that are used in different sub communitieso ft he AI and software engineering disciplines to distinguish betweenm odels and ontologies, and by referring to widelyaccepted core definitions of these concepts,wehaveattempted to filter out which of these criteriaare justified and useful in practical engineering projects. 5C onclusion:
 From this exercise we learnedthree main things. 5C onclusion:
 Firstly, and perhaps not surprisingly, we learned that from thecore definitions of models and ontologies, the latter are to be regarded as asubset of theformer. In other words,all ontologiessatisfy the criteria for being models andthusshouldberegardedassuch."
