"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A logic of graph constraints","https://scispace.com/paper/a-logic-of-graph-constraints-3ykqciwb6c","2008","Book Chapter","Fundamental Approaches to Software Engineering","Fernando Orejas
Hartmut Ehrig
Ulrike Prange","10.1007/978-3-540-78743-3_14","https://scispace.com/pdf/a-logic-of-graph-constraints-3ykqciwb6c.pdf","Graph constraints were introduced in the area of graph transformation, in connection with the notion of (negative) application conditions, as a form to limit the applicability of transformation rules. However, we believe that graph constraints may also play a significant role in the area of visual software modelling or in the specification and verification of semi-structured documents or websites (i.e. HTML or XML sets of documents). In this sense, after some discussion on these application areas, we concentrate on the problem of how to prove the consistency of specifications based on this kind of constraints. In particular, we present proof rules for three classes of (increasingly more powerful) graph constraints and show that our proof rules are sound and (refutationally) complete for each class.","This work presents proof rules for three classes of (increasingly more powerful) graph constraints and shows that the proof rules are sound and (refutationally) complete for each class."
"Verification and Validation of UML Conceptual Schemas with OCL Constraints","https://scispace.com/paper/verification-and-validation-of-uml-conceptual-schemas-with-30oe4z7dhz","2012","Journal Article","ACM Transactions on Software Engineering and Methodology","Anna Queralt
Ernest Teniente","10.1145/2089116.2089123","","To ensure the quality of an information system, it is essential that the conceptual schema that represents the knowledge about its domain is semantically correct. The semantic correctness of a conceptual schema can be seen from two different perspectives. On the one hand, from the point of view of its definition, a conceptual schema must be right. This is ensured by means of verification techniques that check whether the schema satisfies several correctness properties. On the other hand, from the point of view of the requirements that the information system should satisfy, a schema must also be the right one. This is ensured by means of validation techniques, which help the designer understand the exact meaning of a schema and to see whether it corresponds to the requirements. In this article we propose an approach to verify and validate UML conceptual schemas, with arbitrary constraints formalized in OCL. We have also implemented our approach to show its feasibility.","This article proposes an approach to verify and validate UML conceptual schemas, with arbitrary constraints formalized in OCL, and implemented its approach to show its feasibility."
"Formal approaches to requirements engineering: from behavior trees to alloy","https://scispace.com/paper/formal-approaches-to-requirements-engineering-from-behavior-4yi5jngjfu","2005","Proceedings Article","Canadian Conference on Electrical and Computer Engineering","W. Itani
L. Logrippo","10.1109/CCECE.2005.1557126","","Requirements modeling is receiving a good deal of attention from the software engineering community. However, the lack of formal representation and tool support is hindering the power of many promising requirements modeling approaches. Behavior trees are no exception. This graphical approach to requirements engineering advocates building a software system from its set of requirements, rather than building a system that satisfies its requirements. In this paper, we present an approach to formalize and analyze behavior tree models using the alloy constraint language, which is based on first order logic and set theory. The defined semantics interpretations of behavior trees provide a precise and rigorous formal basis for checking the consistency, completeness, and soundness of system requirements","An approach to formalize and analyze behavior tree models using the alloy constraint language, which is based on first order logic and set theory, which provides a precise and rigorous formal basis for checking the consistency, completeness, and soundness of system requirements."
"On design of data consistency verification","https://scispace.com/paper/on-design-of-data-consistency-verification-27kxxfmpus","2016","Proceedings Article","International Conference on Mechatronics - Mechatronika","Radek Marik","","","We pose a problem with the aim to design a complete set of data consistency checking rules. The context domain is assumed to be a set of entities characterized by property values and a set of relations among entities. The source data, called observations, are assumed to be fused into a network of entities, further referred to as the network model. Using the bounded model checker Alloy, we focus on a practical design of a set of all consistency rules that are sufficient to ensure that the result network model is consistent.","Using the bounded model checker Alloy, this work focuses on a practical design of a set of all consistency rules that are sufficient to ensure that the result network model is consistent."
"Specification and Verification Using Alloy of Optimistic Access Control for Distributed Collaborative Editors","https://scispace.com/paper/specification-and-verification-using-alloy-of-optimistic-6hrvjncv72","2013","Book Chapter","Formal Methods for Industrial Critical Systems","Aurel Randolph
Abdessamad Imine
Hanifa Boucheneb
Alejandro Quintero","10.1007/978-3-642-41010-9_13","","Distributed Collaborative Editors are interactive systems where several and dispersed users edit concurrently shared documents. Generally, these systems rely on data replication and use safe coordination protocol which ensures data consistency even though the users's updates are executed in any order on different copies. Controlling access in such systems is a challenging problem, as they need dynamic access changes and low latency access to shared documents. In [1], a flexible access control protocol is proposed; it is based on replicating the shared document and its authorization policy at the local memory of each user. To deal with latency and dynamic access changes, an optimistic access control technique is used where enforcement of authorizations is retroactive. However, verifying whether the combination of access control and coordination protocols preserves the data consistency is a hard task since it requires examining a large number of situations. In this paper, we specify this access control protocol in the first-order relational logic with Alloy, and we verify that it preserves the correctness of the system on which it is deployed in such a way that the access control policy is enforced identically at all participating user sites and, accordingly, the data consistency remains still maintained.","This paper specifies this access control protocol in the first-order relational logic with Alloy, and it is verified that it preserves the correctness of the system on which it is deployed in such a way that the access control policy is enforced identically at all participating user sites and, accordingly, the data consistency remains still maintained."
"Reasoning with graph constraints","https://scispace.com/paper/reasoning-with-graph-constraints-m90xk40x0k","2010","Journal Article","Formal Aspects of Computing","Fernando Orejas
Hartmut Ehrig
Ulrike Prange","10.1007/S00165-009-0116-9","https://scispace.com/pdf/reasoning-with-graph-constraints-m90xk40x0k.pdf","Graph constraints were introduced in the area of graph transformation, in connection with the notion of (negative) application conditions, as a form to limit the applicability of transformation rules. However, we believe that graph constraints may also play a significant role in the area of visual software modelling or in the specification and verification of semi-structured documents or websites (i.e. HTML or XML sets of documents). In this sense, after some discussion on these application areas, we concentrate on the problem of how to prove the consistency of specifications based on this kind of constraints. In particular, we present proof rules for two classes of graph constraints and show that our proof rules are sound and (refutationally) complete for each class. In addition, we study clause subsumption in this context as a form to speed up refutation.","This work presents proof rules for two classes of graph constraints and shows that their proof rules are sound and (refutationally) complete for each class."
"Verifying Graph Transformation Systems with Description Logics","https://scispace.com/paper/verifying-graph-transformation-systems-with-description-c4m8hwk9qk","2018","Book Chapter","International Conference on Graph Transformation","Jon Haël Brenas
Rachid Echahed
Martin Strecker","10.1007/978-3-319-92991-0_10","","We address the problem of verification of graph transformations featuring actions such as node merging and cloning, addition and deletion of nodes and edges, node or edge labeling and edge redirection. We introduce the considered graph rewrite systems following an algorithmic approach and then tackle their formal verification by proposing a Hoare-like weakest precondition calculus. Specifications are defined as triples of the form \(\{\texttt {Pre}\}(\texttt {R},\texttt {strategy}) \{\texttt {Post}\}\) where Pre and Post are conditions specified in a given Description Logic (DL), R is a graph rewrite system and strategy is an expression stating in which order the rules in R are to be performed. We prove that the proposed calculus is sound and characterize which DL logics are suited or not for the targeted verification tasks, according to their expressive power.","This work introduces the considered graph rewrite systems following an algorithmic approach and tackles their formal verification by proposing a Hoare-like weakest precondition calculus, and proves that the proposed calculus is sound."
"Towards a transformation approach from SecureUML to ‎Alloy","https://scispace.com/paper/towards-a-transformation-approach-from-secureuml-to-alloy-3gddjq7rdmcd","2024","Journal Article","Studies in Engineering and Exact Sciences","Bouadjemi Abdelkrim
Abdi Mustapha Kamel","10.54021/seesv5n2-386","","In critical information systems, Role-Based Access Control (RBAC) has been frequently used. The specification of access control policies is an essential step in securing information systems. This article presents a transformative approach for addressing design challenges within these specifications using Model-Driven Architecture (MDA). A method is introduced for specifying and verifying model-based access control (RBAC) rules by combining SecureUML and Alloy, referred to as SecureUML2Alloy. This approach leverages transformation techniques based on metamodels to express the SecureUML source model in the Alloy target model. The SecureUML2Alloy framework allows for the generation of an initial Alloy code that can be extended with facts, functions, and predicates depending on the case. The transformative framework offers a reliable, automated mechanism for verifying security specifications in critical systems, promoting both theoretical and practical advancements in model transformation and formal verification. This method provides a pathway for future automation tools in secure system design and analysis, contributing to the reliability and security of software systems across multiple fields.","This paper presents a transformation approach, SecureUML2Alloy, combining Model-Driven Architecture and Alloy to specify and verify Role-Based Access Control (RBAC) rules, enabling reliable and automated verification of security specifications in critical information systems."
"Realistic validation of specification for modeling language using Alloy","https://scispace.com/paper/realistic-validation-of-specification-for-modeling-language-3yop1b0v23","2014","Proceedings Article","","Kei Kogai
Yoshikazu Ueda","10.1109/APCASE.2014.6924482","","Authors suggest a resolution to validate metamodels using a formal description language and analyzer Alloy. A MDA meta-hierarchy divides a model into three layers. Therefore this approach is able to validate partial models using Alloy. Validating partial models reduce execution time. For an example of realistic validation, this paper shows application to the specification of an information control system modeling language and results of the validations for the specification.","This paper shows application to the specification of an information control system modeling language and results of the validations for the specification."
"A description logic-based policy compliance checker for trust negotiation","https://scispace.com/paper/a-description-logic-based-policy-compliance-checker-for-1o9gy0tzr1","2016","Journal Article","Peer-to-peer Networking and Applications","Xinxin Liu
Shaohua Tang
Shiqian Chen","10.1007/S12083-015-0343-1","","Automated trust negotiation (ATN) is an approach to regulating the gradual exchange of sensitive resources, which are protected by access control policies, between two strangers to establish mutual trust in open distributed systems. Policy compliance checkers of ATN determine which credentials satisfy an access control policy and whether a particular set of credentials satisfies the relevant policy. We propose a description logic-based approach to policy compliance checking, in which the description logic (DL) $\mathcal {SHOIN(D)}$
 is exploited to formalize credentials and policies of ATN, and the state-of-the-art DL reasoners are leveraged for policy compliance checking. By exploring the semantics of credentials and policies defined by DL, our approach can promote the success of a negotiation whenever it is semantically possible. As long as a policy can be satisfied, our approach can find the credentials satisfying the policy. These credentials can be either syntactically defined in the policy or semantically imply those defined. In addition, benefiting from DL reasoning, attribute delegations that are modeled as semantic relations among attributes can be retrieved by our approach as the evidence of a negotiator’s satisfaction of an access control policy. This evidence is quite necessary in the ATN environment where negotiators are usually strangers belonging to different domains without a common knowledge of delegations.","A description logic-based approach to policy compliance checking, in which the description logic (DL) SℋOin(D)$\mathcal {SHOIN(D)}$ is exploited to formalize credentials and policies of ATN, and the state-of-the-art DL reasoners are leveraged for policy compliancechecking."
"Trust Me If You Can: Trusted Transformation Between (JSON) Schemas to Support Global Authentication of Education Credentials","https://scispace.com/paper/trust-me-if-you-can-trusted-transformation-between-json-2vqg0cc6re","2021","Book Chapter","Information Security","Stefan More
Peter Grassberger
Felix Hörandner
Andreas Abraham
Lukas Daniel Klausner","10.1007/978-3-030-78120-0_2","","Recruiters and institutions around the world struggle with the verification of diplomas issued in a diverse and global education setting. Firstly, it is a nontrivial problem to identify bogus institutions selling education credentials. While institutions are often accredited by qualified authorities on a regional level, there is no global authority fulfilling this task.Secondly, many different data schemas are used to encode education credentials, which represents a considerable challenge to automated processing. Consequently, significant manual effort is required to verify credentials.","In this article, the verification of education credentials is addressed in a diverse and global education setting, where many different data schemas are used to encode education credentials, which represents a considerable challenge to automated processing."
"Formalising and validating RBAC-to-XACML translation using lightweight formal methods","https://scispace.com/paper/formalising-and-validating-rbac-to-xacml-translation-using-2mi9k8vbmm","2010","Book Chapter","Abstract State Machines, Alloy, B and Z","Mark Slaymaker
David Power
Andrew Simpson","10.1007/978-3-642-11811-1_26","","The topic of access control has received a new lease of life in recent years as the need for assurance that the correct access control policy is in place is seen by many as crucial to providing assurance to individuals that their data is being treated appropriately. This trend is likely to continue with the increase in popularity of social networking sites and shifts to ‘cloud’-like commercial services: in both contexts, a clear statement of “who can do what” to one’s data is key in engendering trust. While approaches such as role-based access control (RBAC) provide a degree of abstraction, therefore increasing manageability and accessibility, policy languages such as the XML-based XACML provide greater degrees of expressibility—and, as a result, increased complexity. In this paper we explore how the mutual benefits of both RBAC and XACML, and Alloy and Z, may be used to best effect. RBAC is used as an accessible conceptual model; XACML is used as a language of implementation. Our concern is to facilitate the construction and reuse of role-based policies, which may subsequently be deployed in terms of XACML. We wish to provide assurance that these representations and transformations are, in some sense, correct. To this end, we consider formal models of both RBAC and XACML in terms of Z. We also describe how we have taken initial steps in utilising the Alloy Analyzer tool to provide a level of assurance that the two representations are consistent.","This paper considers formal models of both RBAC and XACML in terms of Z, and takes initial steps in utilising the Alloy Analyzer tool to provide a level of assurance that the two representations are consistent."
"Formalizing PKI Interoperability Trust Models with Trust Logic","https://scispace.com/paper/formalizing-pki-interoperability-trust-models-with-trust-1b1k0s2gkn","2004","Journal Article","Journal of Shanghai Jiaotong University","You Jin-yuan","","","In order to precisely describe the semantics of trust models of Public-Key Infrastructure (PKI) interoperability, this paper proposed a formal logic that can reason about trust and belief. Three typical trust models were formalized using the logic. The result indicates that the formalism can precisely express the semantics of those models and illustrate their advantages as well as weaknesses. It provides us a formal approach to verify whether a trust model proposed for PKI interoperability can satisfy the requirements of the application that uses PKIs.","The result indicates that the formalism can precisely express the semantics of trust models of Public-Key Infrastructure interoperability and illustrate their advantages as well as weaknesses."
"Towards user-friendly and efficient analysis with alloy","https://scispace.com/paper/towards-user-friendly-and-efficient-analysis-with-alloy-5cqd0wixpn","2015","","","Xiaoliang Wang
Adrian Rutle
Yngve Lamo","","https://scispace.com/pdf/towards-user-friendly-and-efficient-analysis-with-alloy-5cqd0wixpn.pdf","In model-driven engineering, structural models represent software at the early phases of software development. They are assumed to generate the models in subsequent phases which finally result in software. Thus, it is important to make sure these models are correct w.r.t. different concerns, e.g., consistency, or lack of redundant constraints. In this paper, we present a bounded verification approach using Alloy and integrate it into a graphical modelling tool. The graphical models and the properties to be verified are automatically transformed to Alloy specifications, which are examined by the Alloy Analyzer to verify whether the models satisfy the properties. The verification results are presented as feedbacks in the modelling tool. In this way, a model designer can verify models without knowing the underlying verification techniques and receive user-friendly feedbacks. A challenge in the verification approach is scalability. To tackle this, we present a technique for splitting models into submodels according to their constraints and the properties to be verified. A submodel is left-total if each of its instances can be extended to an instance of the whole model by adding elements typed by the elements that are not in the submodel. The verification of a model is then reduced to the verification of its left-total submodels. We will demonstrate the approach by a running example and we present an experimental result to show that the splitting technique may alleviate the scalability problem.","This paper presents a bounded verification approach using Alloy and integrates it into a graphical modelling tool so that a model designer can verify models without knowing the underlying verification techniques and receive user-friendly feedbacks."
"Validating ORA-SS data models using Alloy","https://scispace.com/paper/validating-ora-ss-data-models-using-alloy-7cdn0sx37y","2006","Proceedings Article","Australian Software Engineering Conference","Lin Wang
Gill Dobbie
Jing Sun
Lindsay Groves","10.1109/ASWEC.2006.54","https://scispace.com/pdf/validating-ora-ss-data-models-using-alloy-7cdn0sx37y.pdf","Semistructured data is typically represented using XML. However, little semantic information can be captured using XML. Other data models, such as the object relationship attribute data model for semistructured data (ORA-SS), have been introduced to represent more detailed semantic information. Automatic analysis of the data models would enable us to reveal inconsistencies both at the schema and instance levels of the semistructured data. The aim of this paper is to encode the semantics of the ORA-SS data model in the Alloy formal language and automatically validate the semistructured data design using the Alloy analyzer. It enables us to check the consistency of an ORA-SS schema and its instances.","The aim of this paper is to encode the semantics of the ORA-SS data model in the Alloy formal language and automatically validate the semistructured data design using the Alloy analyzer, which enables us to check the consistency of an OA-SS schema and its instances."
"Formalizing PKI Interoperability Trust Models with Trust Logic","https://scispace.com/paper/formalizing-pki-interoperability-trust-models-with-trust-2gs3x3drqdmj","","","","李柏岩
姚文胜
尤晋元","10.3321/j.issn:1006-2467.2004.z1.038","","In order to precisely describe the semantics of trust models of Public-Key Infrastructure (PKI) interoperability, this paper proposed a formal logic that can reason about trust and belief. Three typical trust models were formalized using the logic. The result indicates that the formalism can precisely express the semantics of those models and illustrate their advantages as well as weaknesses. It provides us a formal approach to verify whether a trust model proposed for PKI interoperability can satisfy the requirements of the application that uses PKIs.","This paper proposes a formal logic to reason about trust and belief in PKI interoperability, formalizing three typical trust models and demonstrating its ability to precisely express their semantics, advantages, and weaknesses."
"A reference model for trust framework based on identity ecosystem","https://scispace.com/paper/a-reference-model-for-trust-framework-based-on-identity-w16aqkjnr3of","2022","Repository","","Gurung, Amit","10.25949/19433606","","This research work suggests a suitable reference model to develop Trust Frameworks required in Identity Ecosystem proposed by “National Strategy for Trusted Identities in Cyberspace”. Trust Frameworks in Identity ecosystem allows communication with many other frameworks, external users, and departments of private or government organizations. The proper sharing of the digital identity in secure way is the core functionality of this ecosystem. Trust Frameworks need to be governed by policies,rules and regulations from the different views, perspectives and needs to have capacity of being agile, interoperable, flexible and secured. The reference model for Trust Framework must have agile behaviour to adapt the new requirements and changes in models, views, methods, processes and perspectives. Various process models are created to maintain the synchronization between the programs created by different assumptions to build the complex systems. Enterprise architecture frameworks are used to manage these complex systems. Technically, the research compares enterprise architecture frameworks in first phase; secondly, it elaborates the finding with an adaptive system development model. The research classifies enterprise architecture frameworks from different enterprise models/processes, domains, roles, artefacts, tools and perspectives to evaluate their strength in agility, interoperability, flexibility and security layers. The previous works, comparisons from different perspectives are elaborated here as a proof for the need of different a development process like Gill Framework that has adaptability characteristics to build the reference model for Trust Frameworks. ",""
"Towards an Extensible Architecture and Tool Support for Model-Based Verification","https://scispace.com/paper/towards-an-extensible-architecture-and-tool-support-for-3xzscl9ext","2023","Proceedings Article","","David Delgado
Lola Burgueño
Javier Cámara
Javier Troya","10.1109/models-c59198.2023.00129","","Model-based software engineering (MBSE) brings models to the center of software and system design. Models are powerful abstractions used to support all phases of the software development life cycle of complex software. As these models grow larger and their complexity increases, they need to be verified and validated to preserve their correctness. One possible way to do so is by means of the use of formal methods. However, the availability of MBSE tools with support for validation and verification is limited, and they usually require the cumbersome deployment of software burdened by dependencies, preventing the adoption of these tools. This paper presents a web-based architecture designed to support the definition of domain models and provide translation capabilities to different verification formalisms. As a proof of concept for our architecture, we have developed a tool prototype that is light-weight, runs in the browser and supports: (i) definition of domain models represented as class diagrams and (ii) partial translation of class diagrams into the Alloy specification language, enabling verification of structural domain properties. We show how we have used this tool to verify properties for the public bus management system in the city of Málaga, Spain.","A web-based architecture designed to support the definition of domain models and provide translation capabilities to different verification formalisms and it is shown how this tool has been used to verify properties for the public bus management system in the city of Málaga, Spain."
"An Approach for Model Composition and Verification","https://scispace.com/paper/an-approach-for-model-composition-and-verification-4r07oq8ket","2009","Proceedings Article","Networked Computing and Advanced Information Management","Defen Zhang
Shixian Li
Xianming Liu","10.1109/NCM.2009.271","","Model composition is frequently used during large software development in MDE (Model Driven Engineering). The consistency of the composed model is quite essential to model composition. This paper presents a weaving-based model composition framework (WMCF) and then gives a prototype implementation of the framework using Alloy language. Models are converted into Alloy codes and model composition is verified by the Alloy Analyzer.","This paper presents a weaving-based model composition framework (WMCF) and then gives a prototype implementation of the framework using Alloy language, which is converted into Alloy codes and model composition is verified by the Alloy Analyzer."
"Towards a Methodology for Formally Analyzing Federated Identity Management Systems","https://scispace.com/paper/towards-a-methodology-for-formally-analyzing-federated-29d9wgw8","2022","Book Chapter","Leveraging Applications of Formal Methods","Katerina Ksystra
Maria Dimarogkona
Nikolaos Triantafyllou
Petros Stefaneas
Petros Kavassalis","10.1007/978-3-031-19762-8_28","","The aim of this paper is to develop an appropriate methodology for formally analyzing federated identity management (FIM) systems. For this purpose, two different formal frameworks are considered; the first uses TLA+, a specification language for modeling complex industrial systems, whereas the second uses the Maude language, a more research-oriented approach. Using these frameworks, we first model an API Connector, developed in the context of an EU eIDAS project to facilitate the integration of Service Providers with the eIDAS Network. On the basis of the produced specifications we verify the aforementioned API Connector by model-checking an important security property. Finally, the two approaches are compared in terms of efficiency and accessibility based on a set of carefully selected criteria. ","In this paper , two formal frameworks are considered; the first uses TLA+, a specification language for modeling complex industrial systems, whereas the second uses the Maude language, a more research-oriented approach."
"Verifying BON models with Alloy","https://scispace.com/paper/verifying-bon-models-with-alloy-3l4y59z165","2005","Journal Article","Journal of Computer Science and Technology","Ramiro Demasi
Pablo Ponzio
Pablo F. Castro
Gabriel Alfredo Baum","","https://scispace.com/pdf/verifying-bon-models-with-alloy-3l4y59z165.pdf","In this paper we describe a methodology to translate BON (architectural) designs to Alloy specifications. The main virtue of this process is that it can be implemented by means of software tools. The utilization of this methodology during the software development allows designers to validate different kinds of properties over their BON models. Allowing, in this way, the finding of critical bugs in earlier steps of system construction. Finally, we present a software which implements this translation from BON to Alloy.","A methodology to translate BON (architectural) designs to Alloy specifications which allows designers to validate different kinds of properties over their BON models, allowing the finding of critical bugs in earlier steps of system construction."
"A Methodology for Automatic Formal Verification of Enterprise Architecture","https://scispace.com/paper/a-methodology-for-automatic-formal-verification-of-3h00cakb5x","2019","Journal Article","International Journal of Information System Modeling and Design","Eduard Babkin
Pavel Malyzhenkov
Marina Ivanova
Nikita Ponomarev","10.4018/IJISMD.2019010101","","For over a decade, IT-business alignment has been ranked as a top-priority management concern, but there is little research on practical ways to achieve the alignment. EA development is a continuous iterative process, which implicitly ensures the achievement of a specific IT-business alignment level. Therefore, it is necessary to formalize the requirements for architecture and be able to automatically verify them. The authors propose a new methodology for detecting logical contradictions in enterprise architecture models based on a model checking approach adopted in the context of business modeling. In such a methodology, they use ArchiMate standard for a conceptual enterprise architecture description language which is fully aligned with TOGAF. The authors also offer several important verification queries and demonstrate practical applicability of their approach using a software prototype of the modeling tool which exploits MIT Alloy Analyzer model checking framework integrated with AchiMate Archi workbench.","A new methodology for detecting logical contradictions in enterprise architecture models based on a model checking approach adopted in the context of business modeling is proposed."
"SHACL: A Description Logic in Disguise.","https://scispace.com/paper/shacl-a-description-logic-in-disguise-3o1z11cgnj","2021","Posted Content","arXiv: Logic in Computer Science","Bart Bogaerts
Maxime Jakubowski
Jan Van den Bussche","","https://arxiv.org/pdf/2108.06096.pdf","SHACL is a W3C-proposed language for expressing structural constraints on RDF graphs. In recent years, SHACL's popularity has risen quickly. This rise in popularity comes with questions related to its place in the semantic web, particularly about its relation to OWL (the de facto standard for expressing ontological information on the web) and description logics (which form the formal foundations of OWL). We answer these questions by arguing that SHACL is in fact a description logic. On the one hand, our answer is surprisingly simple, some might even say obvious. But, on the hand, our answer is also controversial. By resolving this issue once and for all, we establish the field of description logics as the solid formal foundations of SHACL.","In this paper, the authors argue that SHACL is in fact a description logic, and establish the field of description logics as the solid formal foundations of ShACL."
"SHACL: A Description Logic in Disguise","https://scispace.com/paper/shacl-a-description-logic-in-disguise-1hooa4yp","2022","Book Chapter","","","10.1007/978-3-031-15707-3_7","https://scispace.com/pdf/shacl-a-description-logic-in-disguise-1hooa4yp.pdf","SHACL is a W3C-proposed language for expressing structural constraints on RDF graphs. In recent years, SHACL’s popularity has risen quickly. This rise in popularity comes with questions related to its place in the semantic web, particularly about its relation to OWL (the de facto standard for expressing ontological information on the web) and description logics (which form the formal foundations of OWL). We answer these questions by arguing that SHACL is in fact a description logic. On the one hand, our answer is surprisingly simple, some might even say obvious. But, on the other hand, our answer is also controversial. By resolving this issue once and for all, we establish the field of description logics as the solid formal foundations of SHACL. ","In this paper , the authors argue that SHACL is in fact a description logic, and establish the field of description logics as the solid formal foundations of ShACL."
"Compliance checking for usage-constrained credentials in trust negotiation systems","https://scispace.com/paper/compliance-checking-for-usage-constrained-credentials-in-2re312wj72","2012","Book Chapter","International Conference on Information Security","Jinwei Hu
Khaled M. Khan
Yun Bai
Yan Zhang","10.1007/978-3-642-33383-5_18","","We propose an approach to placing usage-constraints on RT credentials; issuers specify constraints by designing non-deterministic finite automata. We show by examples that this approach can express constraints of practical interest. We present a compliance checker in the presence of usage-constraints, especially for trust negotiation systems. Given an RT policy, the checker is able to find all minimal satisfying sets, each of which uses credentials in a way consistent with given constraints. The checker leverages answer set programming, a declarative logic programming paradigm, to model and solve the problem. We also show preliminary experimental results: supporting usage-constraints on credentials incurs affordable overheads and the checker responds efficiently.","A compliance checker in the presence of usage-constraints, especially for trust negotiation systems, is presented, able to find all minimal satisfying sets, each of which uses credentials in a way consistent with given constraints."
"Detection of Inconsistencies in SysML/OCL Models Using OWL Reasoning","https://scispace.com/paper/detection-of-inconsistencies-in-sysml-ocl-models-using-owl-3vjgtrxd","2023","Journal Article","SN computer science","Shan Lu
Alexey Tazin
Yanji Chen
Mieczyslaw M. Kokar
Jeffrey E. Smith","10.1007/s42979-022-01577-0","https://scispace.com/pdf/detection-of-inconsistencies-in-sysml-ocl-models-using-owl-3vjgtrxd.pdf","Abstract Requirement change management is a challenging issue in software development. One of the main objectives of the Intent-Defined Adaptive Software program is to verify the satisfaction of requirement changes during software development. In this paper, we develop an ontology-based method to detect inconsistencies in Systems Modeling Language (SysML) models with Object Constraint Language (OCL) constraints as a first step of requirement change management. Specifically, we map the SysML/OCL models to Web Ontology Language (OWL), so that the consistency of the corresponding ontology can be checked by OWL reasoners automatically. We propose a set of mapping rules to interpret the components of SysML state machine diagrams, along with OCL constraints, to OWL. Toward this objective, we demonstrate three consistency reasoning tasks over a state machine diagram using OWL reasoners. In each case, the result of reasoning is accompanied by an explanation of the logic behind the decision. ","In this article , an ontology-based method to detect inconsistencies in Systems Modeling Language (SysML) models with Object Constraint Language (OCL) constraints as a first step of requirement change management is presented."
"Engineering Trust: A Graph-Based Algorithm for Modeling, Validating, and Evaluating Trust","https://scispace.com/paper/engineering-trust-a-graph-based-algorithm-for-modeling-29otzbpfi2","2018","Proceedings Article","Trust, Security And Privacy In Computing And Communications","Scot Tucker","10.1109/TRUSTCOM/BIGDATASE.2018.00011","","Trust is an important topic in today's interconnected world. Breaches of trust in today's systems has had profound effects upon us all, and they are very difficult and costly to fix especially when caused by flaws in the system's architecture. Trust modeling can expose these types of issues, but modeling trust in complex multi-tiered system architectures can be very difficult. Often experts have differing views of trust and how it applies to systems within their domain. This work presents a graph-based modeling methodology that normalizes the application of trust across disparate system domains allowing the modeling of complex intersystem trust relationships. An algorithm is proposed that applies graph theory to model, validate and evaluate trust in system architectures. Also, it provides the means to apply metrics to compare and prioritize the effectiveness of trust management in system and component architectures. The results produced by the algorithm can be used in conjunction with systems engineering processes to ensure both trust and the efficient use of resources","An algorithm is proposed that applies graph theory to model, validate and evaluate trust in system architectures and provides the means to apply metrics to compare and prioritize the effectiveness of trust management in system and component architectures."
"Describing and Verifying Integrity Constraints in XML Using OCL","https://scispace.com/paper/describing-and-verifying-integrity-constraints-in-xml-using-50ad7m4dbh","2012","Proceedings Article","International Conference on Web Services","Jakub Maly
Martin Necask #x Fd","10.1109/ICWS.2012.60","","Today, information systems rely largely on web services and XML as their payloads. Every information system also depends on checking and preserving integrity constraints. In the world of conceptual modeling, they can be expressed using Object Constraint Language (OCL) expressions over class diagrams. However, the expressions defined in the conceptual model of the system must be rewritten to the form of XML schemas to be used for XML and web services. This is an error-prone task for a system designer who, in addition, must be skilled both in OCL and XPath and other XML languages. In this work, we show how OCL integrity constraints can be translated to Schematron schemas automatically and verified in XML documents thus reducing the effort of the initial translation and maintenance.","This work shows how OCL integrity constraints can be translated to Schematron schemas automatically and verified in XML documents thus reducing the effort of the initial translation and maintenance."
"Model-Driven Security Analysis of Self-Sovereign Identity Systems","https://scispace.com/paper/model-driven-security-analysis-of-self-sovereign-identity-jx51zx2n8m7v","2024","Repository","","Ding, Yepeng
Sato Hiroyuki","10.48550/arxiv.2406.00620","","Best practices of self-sovereign identity (SSI) are being intensively explored in academia and industry. Reusable solutions obtained from best practices are generalized as architectural patterns for systematic analysis and design reference, which significantly boosts productivity and increases the dependability of future implementations. For security-sensitive projects, architects make architectural decisions with careful consideration of security issues and solutions based on formal analysis and experiment results. In this paper, we propose a model-driven security analysis framework for analyzing architectural patterns of SSI systems with respect to a threat model built on our investigation of real-world security concerns. Our framework mechanizes a modeling language to formalize patterns and threats with security properties in temporal logic and automatically generates programs for verification via model checking. Besides, we present typical vulnerable patterns verified by SecureSSI, a standalone integrated development environment, integrating commonly used pattern and attacker models to practicalize our framework. ",""
