"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A Trustworthy Self-Sovereign Data and Identity Management Framework","https://scispace.com/paper/a-trustworthy-self-sovereign-data-and-identity-management-dqkv3hizn9uj","2024","Repository","","","10.25777/ww7c-wg19","","Data is a fundamental building block in the digital world, providing a basis for decisionmaking and growth across numerous applications. In our modern world, we have become accustomed to collecting data on everything, including devices, machines, and people. The increased value of such data has led to aggressive harvesting mechanisms that prioritize data collection, storage, and pervasiveness while often disregarding security, privacy concerns, and compliance with regulations and standards. Such a pervasive attitude towards data has resulted in a loss of control, prompting concerns among individuals and mobilizing the scientific community towards advocating for data self-sovereignty. Self-Sovereign Identity (SSI) emerges as a response, proposing a model where individuals, organizations, and devices manage their information without relying on third-party intermediaries. Leveraging blockchain, decentralized identifiers (DIDs), and verifiable credentials (VCs), SSI aims to restore privacy, security, and autonomy over personal data and identity credentials. It seeks to safeguard users from unauthorized access and misuse, fostering trust and transparency in digital interactions. Although the SSI framework holds significant promise for revolutionizing data and identity management on the internet, being a relatively new concept, it faces several emerging limitations and challenges. One significant issue is the inadequacy of secure decentralized storage solutions that fully support data sovereignty. Additionally, there is a gap in the capability to verify governed data in a manner that preserves privacy. Another emerging concern is the vulnerability of SSI frameworks to the advanced computational powers of quantum computing. As quantum computing continues to evolve, its potential to break current encryption standards poses a significant threat to the security of SSI systems. The research work presented in this dissertation advances a novel, productive approach to digital data and identity assets, emphasizing the preservation of integrity, security, privacy, and confidentiality. The first fold of this study presents a decentralized, proactively protected cloud storage framework that regulates secure storage solutions for issued VCs. The designed model supports zero-knowledge proof-enabled verification processes for the users’ decentralized-stored data and identity information. Meanwhile, the second fold of this study introduces an innovative lightweight post-quantum cryptographic signature scheme designed to protect VCs against prospective quantum computational threats. ",""
"A domain-specific language for the specification of UCON policies","https://scispace.com/paper/a-domain-specific-language-for-the-specification-of-ucon-qmo678zl8e","2022","Proceedings Article","Workshop on Information Security Applications","Antonia María Reina Quintero
Salvador Perez
Ángel Jesús Varela-Vaca
María Teresa Gómez López
Jordi Cabot","10.1016/J.JISA.2021.103006","","Security policies constrain the behavior of all users of an information system. In any non-trivial system, these security policies go beyond simple access control rules and must cover more complex and dynamic scenarios while providing, at the same time, a fine-grained level decision-making ability. The Usage Control model (UCON) was created for this purpose but so far integration of UCON in mainstream software engineering processes has been very limited, hampering its usefulness and popularity among the software and information systems communities. In this sense, this paper proposes a Domain-Specific Language to facilitate the modeling of UCON policies and their integration in (model-based) development processes. Together with the language, an exploratory approach for policy evaluation and enforcement of the modeled policies via model transformations has been introduced. These contributions have been defined on top of the Eclipse Modeling Framework, the de-facto standard MDE (Model-Driven Engineering) framework making them freely available and ready-to-use for any software designer interested in using UCON for the definition of security policies in their new development projects.","In this paper, a Domain Specific Language (DSL) is proposed to facilitate the modeling of UCON policies and their integration in (model-based) development processes, together with an exploratory approach for policy evaluation and enforcement of the modeled policies via model transformations."
"A domain-specific language for the specification of UCON policies","https://scispace.com/paper/a-domain-specific-language-for-the-specification-of-ucon-x0dt0k7h","2022","Journal Article","","","10.1016/j.jisa.2021.103006","","Security policies constrain the behavior of all users of an information system. In any non-trivial system, these security policies go beyond simple access control rules and must cover more complex and dynamic scenarios while providing, at the same time, a fine-grained level decision-making ability. The Usage Control model (UCON) was created for this purpose but so far integration of UCON in mainstream software engineering processes has been very limited, hampering its usefulness and popularity among the software and information systems communities. In this sense, this paper proposes a Domain-Specific Language to facilitate the modeling of UCON policies and their integration in (model-based) development processes. Together with the language, an exploratory approach for policy evaluation and enforcement of the modeled policies via model transformations has been introduced. These contributions have been defined on top of the Eclipse Modeling Framework, the de-facto standard MDE (Model-Driven Engineering) framework making them freely available and ready-to-use for any software designer interested in using UCON for the definition of security policies in their new development projects. ","In this article , a Domain Specific Language (DSL) is proposed to facilitate the modeling of UCON policies and their integration in (model-based) development processes, together with an exploratory approach for policy evaluation and enforcement of the modeled policies via model transformations."
"Decentralized Digital Identity Using Blockchain in the Web4 Era","https://scispace.com/paper/decentralized-digital-identity-using-blockchain-in-the-web4-otfidt4j5y9o","2025","Repository","","Shubham Goswami","10.5281/zenodo.15764296","","As more of our lives shift online, managing digital identity in a safe and user-centric way has become a pressing challenge. This paper explores how blockchain technology can offer a transparent, secure, and decentralized approach to identity management in the emerging Web4 ecosystem. It proposes a framework using Decentralized Identifiers (DIDs), Verifiable Credentials (VCs), Modular Identity Capsules (MICs), and Smart Contracts to enable self-sovereign identity. The study reviews existing systems like Microsoft ION, Sovrin, and Veramo, discusses practical applications in sectors like healthcare, education, and governance, and outlines future research directions for privacy-preserving digital identity systems. ",""
"Decentralized Digital Identity Using Blockchain in the Web4 Era","https://scispace.com/paper/decentralized-digital-identity-using-blockchain-in-the-web4-fr2ku52uipwy","2025","Repository","","Shubham Goswami","10.5281/zenodo.15764295","","As more of our lives shift online, managing digital identity in a safe and user-centric way has become a pressing challenge. This paper explores how blockchain technology can offer a transparent, secure, and decentralized approach to identity management in the emerging Web4 ecosystem. It proposes a framework using Decentralized Identifiers (DIDs), Verifiable Credentials (VCs), Modular Identity Capsules (MICs), and Smart Contracts to enable self-sovereign identity. The study reviews existing systems like Microsoft ION, Sovrin, and Veramo, discusses practical applications in sectors like healthcare, education, and governance, and outlines future research directions for privacy-preserving digital identity systems. ",""
"Disposable Yet Official Identities (DYOI) for Privacy-Preserving System Design - The case of COVID-19 digital document verification and credential-based access control in ad hoc outdoor and indoor settings (and beyond)","https://scispace.com/paper/disposable-yet-official-identities-dyoi-for-privacy-bhexvxzot9lh","2020","Repository","","Georgakopoulos Panagiotis","10.5281/zenodo.4016977","","&lt;p&gt;In this paper we report on the design of a service system to endow next-generation COVID-19 mobile applications with the capacity: a) to instantly manage and verify a wide range of possible COVID-19 digital documents (circulation attestations, work or travel permits based on approved COVID-19 tests, vaccination certificates, etc.) and, b) to provide credential-based access control, especially in cases where the Verifier is not a web entity but a human agent with a smartphone, or an IoT device -- mainly in ad hoc outdoor and indoor settings. The system has been designed as a response to the specific needs of a health emergency situation, but it may have a broader application in different cased and areas of control (such as airport and train stations checking points and board controls), where the verification process must exclude the possibility of a physical interaction between the controller and the subject of control, by maintaining a &ldquo;safe distance&rdquo; between them and while preserving a certain privacy for the subject of control. Our approach levers the potential of Disposable Identities, Self-Sovereign Identities technologies and Verifiable Credentials (VCs) to enable digital document verification and credential-based access control in ad hoc outdoor and indoor settings (and beyond). Towards this, we specifically introduce the concept of &ldquo;Derivative&rdquo; (i.e., transcoded/contextual) Verifiable Credentials. A Derivative VC is a derived bond contract guaranteeing the validity and ownership over the underlying contracts (VCs) whose: a) usability is restricted in a very specific context (that of the &ldquo;local&rdquo; and time-limited interaction between a Subject and a Service Provider) and, b) linking table points only to a specific &ldquo;Pairwise DID&rdquo;.&lt;/p&gt; ",""
"Certifying Provenance of Scientific Datasets with Self-sovereign Identity and Verifiable Credentials","https://scispace.com/paper/certifying-provenance-of-scientific-datasets-with-self-11bsv26ggusn","","","","Iain Barclay
Swapna Radha
Alun Preece
Ian Taylor
Jarek Nabrzyski","10.48550/arxiv.2004.02796","","In order to increase the value of scientific datasets and improve research outcomes, it is important that only trustworthy data is used. This paper presents mechanisms by which scientists and the organisations they represent can certify the authenticity of characteristics and provenance of any datasets they publish so that secondary users can inspect and gain confidence in the qualities of data they source. By drawing on data models and protocols used to provide self-sovereign ownership of identity and personal data to individuals, we conclude that providing self-sovereignty to data assets offers a viable approach for institutions to certify qualities of their datasets in a cryptography secure manner, and enables secondary data users to efficiently perform verification of the authenticity of such certifications. By building upon emerging standards for decentralized identification and cryptographically verifiable credentials, we envisage an infrastructure of tools being developed to foster adoption of metadata certification schemes, and improving the quality of information provided in support of shared data assets.","This paper proposes a mechanism for scientists to certify dataset authenticity and provenance using self-sovereign identity and verifiable credentials, enabling secondary users to verify data quality and trustworthiness in a cryptography-secure manner."
"Toward a Symbiotic Approach Leveraging Generative AI for Model Driven Engineering","https://scispace.com/paper/toward-a-symbiotic-approach-leveraging-generative-ai-for-26cko4xfxm","2023","Proceedings Article","","Vinay Kulkarni
Sreedhar Reddy
Souvik Barat
Jaya Dutta","10.1109/models58315.2023.00039","","Model Driven Engineering (MDE) proposes models as primary artefacts for analysis, simulation, software development etc. While MDE has delivered on the promise of enhanced productivity through automation, it continues to pose a significant entry barrier for domain experts who are typically not well-versed with MDE technology. With modelling gaining traction for analysis-heavy use cases like decision-making and regulatory compliance where domain experts play a central role, this barrier is beginning to hurt even more. We posit that Generative AI techniques can significantly lower this barrier by enabling domain experts to construct purposive models by operating at natural language level. This requires domain experts to interact with Generative AI tools using the right purpose-specific contextual prompts. We propose a model-driven approach where purposive meta models guide the interactions between domain expert and Generative AI to generate such prompts. The proposed approach helps in overcoming some of the limitations of Generative AI such as missing local context, limited context window size, attention fading etc. Industry scale models are typically large, necessitating a team of experts to work in a coordinated manner which requires sharing of outputs and persistence across sessions. Our approach brings together MDE and Generative AI in a symbiotic relationship complimenting respective strengths and overcoming limitations. We have validated this approach for development of digital twin based applications and early results are encouraging.","This work proposes a model-driven approach where purposive meta models guide the interactions between domain expert and Generative AI to generate such prompts, which helps in overcoming some of the limitations of GenerativeAI."
"SSIBAC: Self-Sovereign Identity Based Access Control","https://scispace.com/paper/ssibac-self-sovereign-identity-based-access-control-4sn8x7tu89","2020","Proceedings Article","Trust, Security And Privacy In Computing And Communications","Rafael Belchior
Benedikt Putz
Guenther Pernul
Miguel Correia
André Vasconcelos
Sérgio Guerreiro","10.1109/TRUSTCOM50675.2020.00264","https://scispace.com/pdf/ssibac-self-sovereign-identity-based-access-control-4sn8x7tu89.pdf","Ineffective data management practices pose serious issues to individuals and companies, e.g., risk of identity theft and online exposure. Self-sovereign identity (SSI) is a new identity management approach that ensures users have full control of their personal data. In this work, we alleviate data breach and user privacy problems by showing how SSI can fit within the context of established enterprise identity and access management technologies. In light of recent endeavors, we explore the use of decentralized identifiers, verifiable credentials, and blockchains that support SSI. We propose Self-Sovereign Identity Based Access Control (SSIBAC), an access control model for cross-organization identity management. SSIBAC leverages conventional access control models and blockchain technology to provide decentralized authentication, followed by centralized authorization. The access control process does not require storing user sensitive data. A prototype was implemented and evaluated, processing 55,000 access control requests per second with a latency of 3 seconds.","This work proposes Self-Sovereign Identity Based Access Control (SSIBAC), an access control model for cross-organization identity management that leverages conventional access control models and blockchain technology to provide decentralized authentication, followed by centralized authorization."
"A Decentralized Self-Sovereign-Identity Management and On-Boarding Framework for Industrial IoT Environment","https://scispace.com/paper/a-decentralized-self-sovereign-identity-management-and-on-z1ayhe8886hk","2025","Journal Article","","Tafseer Akhtar
Ilias Politis","10.1109/eeite65381.2025.11166505","","Traditional web authentication relies heavily on passwords, a known vulnerability exposing online ecosystems to risks like phishing and credential reuse. As web services proliferate, users struggle to manage credentials securely, exacerbating these threats. Passwordless solutions (e.g., FIDO2) and multi-factor authentication (MFA) mitigate some issues but often depend on centralized identity providers (IdPs) or federated systems, enabling user profiling and clashing with privacy regulations like GDPR. Self-Sovereign Identity (SSI) offers a user-centric alternative, decentralizing credential control. We propose an attribute-based authentication and authorization framework leveraging the Hyperledger Identus (HI) cloud agent, integrated with KeyCloak and KRS. This enables selective attribute disclosure without raw data exposure, aligning with SSI principles and privacy-by-design mandates, ensuring compliance while eliminating reliance on central authorities.","A decentralized self-sovereign identity management framework is proposed for Industrial IoT, leveraging Hyperledger Identus and KeyCloak, to enable selective attribute disclosure, aligning with SSI principles and GDPR compliance, while eliminating central authority reliance."
"ModelSec: A Generative Architecture for Model-Driven Security","https://scispace.com/paper/modelsec-a-generative-architecture-for-model-driven-security-3w11solan7","2009","Journal Article","Journal of Universal Computer Science","Óscar Sánchez Ramón
Fernando Molina
Jesús García Molina
José Ambrosio Toval Álvarez","","https://scispace.com/pdf/modelsec-a-generative-architecture-for-model-driven-security-3w11solan7.pdf","Increasingly, the success of software systems depends largely on how their security requirements are satisfied. However, developers are challenged in implement- ing these requirements, mainly because of the gap between the specification and imple- mentation, and the technical complexities of the current software infrastructures. Re- cently, Model-Driven Security has emerged as a new software development area aimed at overcoming these difficulties. This new paradigm takes advantage of the benefits of the model driven software development techniques for modeling and implementing security concerns. Following this trend, this paper proposes a model driven security approach named ModelSec that offers a generative architecture for managing security requirements, from the requirement elicitation to the implementation stage. This ar- chitecture automatically generates security software artifacts (e.g. security rules) by means of a model transformation chain composed of two-steps. Firstly, a security in- frastructure dependent model is derived from three models, which express the security restrictions, the design decisions and the information needed on the target platform. Then, security software artifacts are produced from the previously generated model. A Domain-Specific Language for security requirements management has been built, which is based on a metamodel specifically designed for this purpose. An application example that illustrates the approach and the Eclipse tools implemented to support it are also shown.","This paper proposes a model driven security approach named ModelSec that offers a generative architecture for managing security requirements, from the requirement elicitation to the implementation stage, by means of a model transformation chain composed of two-steps."
"Automatic Generation of Security Compliant (Virtual) Model Views","https://scispace.com/paper/automatic-generation-of-security-compliant-virtual-model-2tperq603m","2018","Book Chapter","International Conference on Conceptual Modeling","Salvador Martínez
Alexis Fouche
Sébastien Gérard
Jordi Cabot","10.1007/978-3-030-00847-5_10","","The increased adoption of model-driven engineering in collaborative development scenarios raises new security concerns such as confidentiality and integrity. In a collaborative setting, the model, or fragments of it, should only be accessed and manipulated by authorized parties. Otherwise, important knowledge could be unintentionally leaked or shared artifacts corrupted. In this paper we explore the introduction of access-control mechanisms for models. Our approach relies on the definition of a domain specific language tailored to the definition of access-control rules on models and on its enforcement thanks to the automatic generation of security compliant (virtual) views.","This paper explores the introduction of access-control mechanisms for models via the automatic generation of security compliant (virtual) views through the use of a domain specific language tailored to the definition ofAccess-control rules on models."
"Elesto Protocol: Self-Sovereign Identity System","https://scispace.com/paper/elesto-protocol-self-sovereign-identity-system-d037iy8y","2022","","","Andrea Giacobino
David Grierson
Har Preet Singh
Martin Schäffner
Patrick E. McHale
Simon Maggs","10.1109/iGETblockchain56591.2022.10087121","","The key to the emerging digital society and economy is digital identity, a fundamental component of digital transformation in representing any real-world entity in digital form. An effective digital identity is essential to secure a successful digital future, especially as the demand for digital services grows.Since the genesis of digital identification, numerous identity management (IdM) systems have been developed and enforced to address the increasing need to manage identities based on the needs of individuals and organizations. This advancement of IdM systems offers an incremental process that leads the user to gain control of identity ownership and personal data while raising identity management concerns such as sovereignty, storage, access control, security, privacy, and safeguarding. Self-sovereign identity (SSI), recently recognized as a promising IdM, can provide sovereignty to the identity owner while addressing these concerns.The Elesto protocol is an emerging open-source, public permissionless blockchain-based implementation that uses SSI for identity management for users, organizations, and other entities. The protocol leverages W3C specifications for decentralized identifiers (DID), verifiable credentials (VC), DIDComm messaging specifications, and SSI agents.The Elesto protocol is an application-specific blockchain implementation using the Cosmos SDK framework, Tendermint Proof-of-Stake (PoS) consensus, the Inter-Blockchain Communication protocol (IBC), and design satisfies all of the fundamental requirements and principles of SSI.This paper presents the design and implementation of the Elesto protocol as an identity infrastructure. Three use cases illustrate how the protocol helps overcome the highlighted problems by decentralizing or extending functionalities in the blockchain infrastructure.","The Elesto protocol as mentioned in this paper is an application-specific blockchain implementation using the Cosmos SDK framework, Tendermint Proof-of-Stake (PoS) consensus, the Inter-Blockchain Communication protocol (IBC), and design satisfies all of the fundamental requirements and principles of SSI."
"Elesto Protocol: Self-Sovereign Identity System","https://scispace.com/paper/elesto-protocol-self-sovereign-identity-system-1vy8x61c","2022","Proceedings Article","","","10.1109/igetblockchain56591.2022.10087121","","The key to the emerging digital society and economy is digital identity, a fundamental component of digital transformation in representing any real-world entity in digital form. An effective digital identity is essential to secure a successful digital future, especially as the demand for digital services grows.Since the genesis of digital identification, numerous identity management (IdM) systems have been developed and enforced to address the increasing need to manage identities based on the needs of individuals and organizations. This advancement of IdM systems offers an incremental process that leads the user to gain control of identity ownership and personal data while raising identity management concerns such as sovereignty, storage, access control, security, privacy, and safeguarding. Self-sovereign identity (SSI), recently recognized as a promising IdM, can provide sovereignty to the identity owner while addressing these concerns.The Elesto protocol is an emerging open-source, public permissionless blockchain-based implementation that uses SSI for identity management for users, organizations, and other entities. The protocol leverages W3C specifications for decentralized identifiers (DID), verifiable credentials (VC), DIDComm messaging specifications, and SSI agents.The Elesto protocol is an application-specific blockchain implementation using the Cosmos SDK framework, Tendermint Proof-of-Stake (PoS) consensus, the Inter-Blockchain Communication protocol (IBC), and design satisfies all of the fundamental requirements and principles of SSI.This paper presents the design and implementation of the Elesto protocol as an identity infrastructure. Three use cases illustrate how the protocol helps overcome the highlighted problems by decentralizing or extending functionalities in the blockchain infrastructure. ","The Elesto protocol as mentioned in this paper is an open-source, public permissionless blockchain-based implementation that uses self-sovereign identity (SSI) for identity management for users, organizations, and other entities."
"Decentralized Identification Systems Using Blockchain and Sovereign Identity","https://scispace.com/paper/decentralized-identification-systems-using-blockchain-and-fsv5x3dwjrty","2025","Journal Article","","Rohan Raj
Sachin Gupta","10.2174/9798898811501125010011","","This chapter focuses on the intersection of self-sovereign identity and blockchain technology. This review encompasses a number of issues: the role of SSI in augmented identity management, the advantages and challenges of blockchain integration, and real-world applications. It looks at how these technologies can make identification processes more efficient, secure, and reliable. The current review elaborates on the impact of SSI and blockchain on identity management with the use of selected papers from previous years. It is here that the main benefits, as well as practical challenges, are identified with the implementation of the technologies. The provided study concludes that SSI and blockchain technology have enormous potential to make identity management an order of magnitude more acceptable for various application domains. This will help shed more light on further research with an understanding of the benefits and challenges of these technologies. ",""
"Self-Sovereign Identity as a Service: Architecture in Practice","https://scispace.com/paper/self-sovereign-identity-as-a-service-architecture-in-1fytsz0n","2022","Proceedings Article","2022 IEEE 46th Annual Computers, Software, and Applications Conference (COMPSAC)","","10.1109/compsac54236.2022.00244","https://scispace.com/pdf/self-sovereign-identity-as-a-service-architecture-in-1fytsz0n.pdf","Self-sovereign identity (SSI) has gained a large amount of interest. It enables physical entities to retain ownership and control of their digital identities, which naturally forms a conceptual decentralized architecture. With the support of the distributed ledger technology (DLT), it is possible to implement this conceptual decentralized architecture in practice and further bring technical advantages such as privacy protection, security enhancement, high availability. However, developing such a relatively new identity model has high costs and risks with uncertainty. To facilitate the use of the DLT-based SSI in practice, we formulate Self-Sovereign Identity as a Service (SSIaaS), a concept that enables a system, especially a system cluster, to readily adopt SSI as its identity model for identification, authentication, and authorization. We propose a practical architecture by elaborating the service concept, SSI, and DLT to implement SSIaaS platforms and SSI services. Besides, we present an architecture for constructing and customizing SSI services with a set of architectural patterns and provide corresponding evaluations. Furthermore, we demonstrate the feasibility of our proposed architecture in practice with Selfid, an SSIaaS platform based on our proposed architecture. ","Li et al. as discussed by the authors proposed Self-Sovereign Identity as a Service (SSIaaS), a concept that enables a system, especially a system cluster, to readily adopt SSI as its identity model for identification, authentication, and authorization."
"Self-Sovereign Identity as a Service: Architecture in Practice","https://scispace.com/paper/self-sovereign-identity-as-a-service-architecture-in-bl52t690","2022","Proceedings Article","Annual International Computer Software and Applications Conference","Yepeng Ding
Hiroyuki Sato","10.1109/COMPSAC54236.2022.00244","https://scispace.compdf/self-sovereign-identity-as-a-service-architecture-in-bl52t690.pdf","Self-sovereign identity (SSI) has gained a large amount of interest. It enables physical entities to retain ownership and control of their digital identities, forming a conceptually decentralized architecture. With the support of distributed ledger technology (DLT), it is possible to implement this conceptually decentralized architecture in practice and further bring technical advantages such as privacy protection, security enhancement, and high availability. However, developing such a relatively new identity model has high costs and risks with uncertainty. To facilitate the use of the DLT-based SSI in practice, we formulate Self-Sovereign Identity as a Service (SSIaaS), a concept that enables a system, especially a system cluster, to readily adopt SSI as its identity model for identification, authentication, and authorization. We propose a practical architecture by elaborating the service concept, SSI, and DLT to implement SSIaaS platforms and SSI services. Besides, we present an architecture for constructing and customizing SSI services with a set of architectural patterns and provide corresponding evaluations. Furthermore, we demonstrate the feasibility of our proposed architecture in practice with Selfid, an SSIaaS platform based on our proposed architecture.","This work forms Self-Sovereign Identity as a Service (SSIaaS), a concept that enables a system to readily adopt SSI as its identity model for identification, authentication, and authorization, and proposes a practical architecture by elaborating the service concept, SSI, and DLT to implement SSIAAS platforms and SSI services."
"Self-Sovereign Identity as a Service: Architecture in Practice","https://scispace.com/paper/self-sovereign-identity-as-a-service-architecture-in-29v5zmyq","2022","Posted Content","","","10.48550/arxiv.2205.08314","https://scispace.com/pdf/self-sovereign-identity-as-a-service-architecture-in-29v5zmyq.pdf","Self-sovereign identity (SSI) has gained a large amount of interest. It enables physical entities to retain ownership and control of their digital identities, which naturally forms a conceptual decentralized architecture. With the support of the distributed ledger technology (DLT), it is possible to implement this conceptual decentralized architecture in practice and further bring technical advantages such as privacy protection, security enhancement, high availability. However, developing such a relatively new identity model has high costs and risks with uncertainty. To facilitate the use of the DLT-based SSI in practice, we formulate Self-Sovereign Identity as a Service (SSIaaS), a concept that enables a system, especially a system cluster, to readily adopt SSI as its identity model for identification, authentication, and authorization. We propose a practical architecture by elaborating the service concept, SSI, and DLT to implement SSIaaS platforms and SSI services. Besides, we present an architecture for constructing and customizing SSI services with a set of architectural patterns and provide corresponding evaluations. Furthermore, we demonstrate the feasibility of our proposed architecture in practice with Selfid, an SSIaaS platform based on our proposed architecture. ","Li et al. as mentioned in this paper proposed Self-Sovereign Identity as a Service (SSIaaS), a concept that enables a system, especially a system cluster, to readily adopt SSI as its identity model for identification, authentication, and authorization."
"A Model-Driven and Generative Approach to Holistic Security","https://scispace.com/paper/a-model-driven-and-generative-approach-to-holistic-security-486n5hlf4y","2019","Book Chapter","","Frederik Gossen
Tiziana Margaria
Johannes Neubauer
Bernhard Steffen","10.1007/978-3-319-95597-1_6","","Functional and technical cyber-resilience gain increasing relevance for the health and integrity of connected and interoperating systems. In this chapter we demonstrate the power and flexibility of extreme model-driven design to provide holistic security to security-agnostic applications. Using C-IME, our integrated modelling environment for C/C++, we show how easily a modelled application can be enhanced with hardware security features fully automatically during code generation. We illustrate how to use this approach and design environment to make any modelled application ready to securely store its data in potentially insecure environments. The same approach can be used to secure communication over potentially insecure channels. In fact, our approach does not require any changes of the application model. Rather, our integrated modelling environment provides a dedicated modelling language for code generators which resorts to a Domain Specific Language for security. It is realized as a palette of security primitives whose implementation is based on underlying hardware security technology. The code generator injects security appropriately into the models of the applications under development. We illustrate the use of this security-injecting code generator on the case study of a to-do list management application. The code generator is generic and can be used to secure the file handling of any application modelled in the C-IME.","This chapter demonstrates the power and flexibility of extreme model-driven design to provide holistic security to security-agnostic applications and demonstrates how to use this approach and design environment to make any modelled application ready to securely store its data in potentially insecure environments."
"ELMO2EDS: Transforming Educational Credentials into Self-Sovereign Identity Paradigm","https://scispace.com/paper/elmo2eds-transforming-educational-credentials-into-self-paikrpncqxsg","2024","Repository","","Herbke, Patrick
Yildiz, Hakan","10.48550/arxiv.2406.11525","","Digital credentials in education make it easier for students to apply for a course of study, a new job, or change a higher education institute. Academic networks, such as EMREX, support the exchange of digital credentials between students and education institutes. Students can fetch results from one educational institute and apply for a course of study at another educational institute. Digital signatures of the issuing institution can verify the authenticity of digital credentials. Each institution must provide the integration of EMREX using its identity management system. In this paper, we investigate how digital credentials can be integrated into the Self-Sovereign Identity ecosystem to overcome the known issues of academic networks. We examine known issues such as the authentication of students. Self-Sovereign Identity is a paradigm that gives individuals control of their digital identities. Based on our findings, we propose ELMO2EDS, a solution that 1) converts digital credentials from EMREX to a suitable Self-Sovereign Identy data format, 2) enables authenticating a student, and 3) enables issuing, storing, and verification of achieved study. ",""
"SSI meets Metaverse for Industry 4.0 and Beyond","https://scispace.com/paper/ssi-meets-metaverse-for-industry-4-0-and-beyond-w0qkujyqcfz9","2024","Repository","","Umit Cali
Md Sadek Ferdous
Enis Karaarslan
Sri Nikhil Gupta Gourisetti
Michael Mylrea","10.60692/z7qyf-htd09","","As the global industrial complex gears toward fulfilling the tenets of Industry 4.0 and beyond, technologies such as distributed ledger technologies, digital twins, and artificial intelligence become pivotal enablers. In the last decade, metaverse as a concept and technology found its place among crucial enablers for technology and digital advancement across several engineering domains. Metaverse has the potential to combine the elements from distributed computing platforms, the digital evolution of physical systems, and advanced learning systems to unearth a fully digitized world of comparative properties of the real world. We should ensure the privacy, integrity, and confidentiality of personal data. These requirements will lead to proper identity management in the metaverse. Given the complex nature of the metaverse, traditional centralized systems may not offer a viable identity management solution. Therefore, this study explores a decentralized identity management system called the Self-sovereign Identity (SSI) as a logical alternative to traditional centralized identity management systems. The proposed holistic framework aims to ignite new ideas and discussions related to the combined deployment of DLT (Distributed Ledger Technology), SSI, and metaverse to inspire new implementation areas within the Industry 4.0 environment. The paper also discusses various opportunities, enablers, technical & privacy aspects, legislation requirements, and other barriers related to SSI implementation. ",""
"SSI meets Metaverse for Industry 4.0 and Beyond","https://scispace.com/paper/ssi-meets-metaverse-for-industry-4-0-and-beyond-0l2da2xmlu31","2024","Repository","","Umit Cali
Md Sadek Ferdous
Enis Karaarslan
Sri Nikhil Gupta Gourisetti
Michael Mylrea","10.60692/np7dh-f3a83","","As the global industrial complex gears toward fulfilling the tenets of Industry 4.0 and beyond, technologies such as distributed ledger technologies, digital twins, and artificial intelligence become pivotal enablers. In the last decade, metaverse as a concept and technology found its place among crucial enablers for technology and digital advancement across several engineering domains. Metaverse has the potential to combine the elements from distributed computing platforms, the digital evolution of physical systems, and advanced learning systems to unearth a fully digitized world of comparative properties of the real world. We should ensure the privacy, integrity, and confidentiality of personal data. These requirements will lead to proper identity management in the metaverse. Given the complex nature of the metaverse, traditional centralized systems may not offer a viable identity management solution. Therefore, this study explores a decentralized identity management system called the Self-sovereign Identity (SSI) as a logical alternative to traditional centralized identity management systems. The proposed holistic framework aims to ignite new ideas and discussions related to the combined deployment of DLT (Distributed Ledger Technology), SSI, and metaverse to inspire new implementation areas within the Industry 4.0 environment. The paper also discusses various opportunities, enablers, technical & privacy aspects, legislation requirements, and other barriers related to SSI implementation. ",""
"Towards a MOF/QVT-based domain architecture for model driven security","https://scispace.com/paper/towards-a-mof-qvt-based-domain-architecture-for-model-driven-4n3kjfe0yx","2006","Journal Article","Lecture Notes in Computer Science","Michael Hafner
Muhammad Alam
Ruth Breu","","","The SECTET-framework realizes an extensible domain architecture for the collaborative development and management of security-critical, inter-organizational workflows. Models integrate security requirements at the level and are rendered in a visual language based on UML 2.0. The models form the input for a chain of integrated tools that transform them into artefacts configuring security components of a Web services-based architecture. Based on findings of various projects, this contribution has three objectives. First, we detail the MOF based metamodels defining a domain specific language for the design of inter-organizational workflows. The language supports various categories of security patterns. We then specify model-to-model transformations based on the MDA standard MOF-QVT. The mappings translate platform independent models into platform specific artefacts targeting the reference architecture. Third, we exemplarily show how model-to-code transformation could be implemented with an MDA-framework like OPENARCHITECTUREWARE.","SECTET as mentioned in this paper is an extensible domain architecture for the collaborative development and management of security-critical, inter-organizational workflows based on UML 2.0."
"Model-driven development: a metamodeling foundation","https://scispace.com/paper/model-driven-development-a-metamodeling-foundation-10jsn62wn1","2003","Journal Article","IEEE Software","Colin Atkinson
Thomas Kühne","10.1109/MS.2003.1231149","https://homepages.ecs.vuw.ac.nz/~tk/publications/papers/mda-foundation.pdf","Metamodeling is an essential foundation for MDD, but there's little consensus on the precise form it should take and role it should play. The authors analyze the underlying motivation for MDD and then derive a concrete set of requirements that a supporting infrastructure should satisfy. They discuss why the traditional ""language definition"" interpretation of metamodeling isn't a sufficient foundation and explain how it can be extended to unlock MDD's full potential.","The authors analyze the underlying motivation for MDD and derive a concrete set of requirements that a supporting infrastructure should satisfy and explain how it can be extended to unlock MDD's full potential."
